id,desc,createTime
7174468802233568256,Symptoms of #scarletfever  #scarletfeverawareness  #groupastrepsymptoms #groupastrep  #signs #nurse #nursesoftiktok #parents #parentsoftiktok #GAS #igas #rash #sandpaper #sorethroat #hightemperature #hightemp #hospital #gp #nhs111 #999 #call999 #nhs #nhsuk #childrensnurse ,07-12-2022
7033327871275961344,High temperature #hightemperature #chemo #chemotherapy #inflammatorybreastcancer #her2positive #breastcancer #positivevibes #cancerwarrior #cancersucks #myjourney #mystory #mylife,22-11-2021
7173770986360179712,#strepawareness #strepA #scarletfever #strawberrytongue #strepauk #scarletfeversymtoms #hightemperature ,05-12-2022
7170072233304640512,"I completely gave up trying to find an answer for my chronic daily fevers. Every day, my temperature goes my 97 to 101 degrees F, and I don’t think I’ll ever know why. #chronicfever #lowgradefever #dysautonomia #hEDS #pots #endometriosis #dystonia #chronicurticaria #gidismotility #undiagnosedsickness #chronicfatigue #temperaturedysfunction #temperaturedysregulation #greenscreen ",25-11-2022
7046804771608562688,Lets hope I get to feeling better. #waxinated #skatetok🛹 #ffypp #sick #lowgradefever #sk8 #mask,28-12-2021
7078321092322069504,Autoimmune Fevers are a challenge for many of us. #autoimmunedisease #autoimmunediseaseawareness #chronicillness #fever #lowgradefever #fyp #spoonie,23-03-2022
7137111531736550400,"Oh, the fevers!! #fibromyalgia #fever #lowgradefever #chronicillness #chronicpain #spoonie #medicalgaslighting #fyp",29-08-2022
7261067425901300736,"✨ MedicalTikTok, Health Tips ✨ What temperature is a fever? 100.4 or higher. What is a “low grade fever”? SLIGHTLY above your normal temp, say between 99.6-100.3 BUT it’s not a true fever until it reaches 100.4F. Some studies even start at 101.  Did you know your temp will naturally vary depending on the time of day, like lower in the AM & higher in the PM?  ✨Follow to learn more about medical topics in a FUN way!✨ #fever #fevertemperature #iamisick #sick #kidhasafever #babyhasafever #momsoftiktok #blowthisup #emergencyroomemily #lowgradefever #sickwithfever #sickcantgotoschool #pyrexia #whatispyrexia #medicaltiktok #emergencymedicine #ernurse #nursingtiktok #sickwithflu #sickwithpneumonia #feverinkids ",29-07-2023
7002169823677467648,Reply to @dithlove14 evenin pretty sissy ko dito !sensya na#fypシ #foryou #lowgradefever #pain in my vaccination site#manageable,30-08-2021
7246760880677882880,"8 MONTH REGRESSION💟☀️ The 8 month regression is like a mini 4… yet sometimes it might not feel like that HOPEFULLY it’s short lived compared to that 4 month regression. During this time your little one will probably be teething alot which means… low grade fevers are too be expected. This is normal, but ALWAYS keep an eye on it and check with your provider if you have any questions!! #teething #lowgradefever #fever #kids #chiropractor #momhack #babytips #8monthregression #4monthregression #nashville Disclaimer: Please consult with your provider or licensed healthcare professional before attempting any activities related to the content in this platform!",20-06-2023
7192010526527114240,"My nemesis, autoimmune Fever! #Fever #lowgradefever #chronicillness #autoimmunedisease #ankylosingspondylitis #psoriaticarthritis #fyp #spoonies #pacing ",24-01-2023
7269545665120701440,Fevers! #fibromyalgia #lowgradefever #fever #chronicillness #youarenotalone #awareness ,20-08-2023
7087382466314472448,#duet with @buffbmore #lowgradefever #nope #imajustgo #kbye #HPSustainableSounds #PassTheBIC #bestie,17-04-2022
7177154308708846592,I’m hot. All the time. #chronicillness #chronicpain #psoriaticarthritis #spoonie #disability #misconceptions #invisibleillness #autoimmunedisease #lowgradefever #chronicfever ,14-12-2022
7202109602035551232,Raggedy AF toothache! #ihateithere #toothache #Infection #mouthhurts #lowgradefever #notfeelingwrll #raggedyafailmentoftheday #dentalinsurance #nodentalbillmoney ,20-02-2023
7073374425785175040,#lowgradefever,10-03-2022
7177813154158611456,Happy Friday! Let's talk about how it hurts our bodies to go to the dentist. #happyfriday #friyay #dentist #dentalpain #dentalchair #dentalhygienist #jawpain #migraine #neckpain #headache #dentalexam #dentalcleaning #dentalxrays #brotherinlaw #exhausted #bonepain #spinepain #paintok #chronicpain #fypage #fyp #fypシ #fibromyalgia #rheumatoidarthritis #ankylosingspondylitis #mentalhealthmatters #correctuseisnotabuse #cleanteeth #cavityfree #pearlywhites #lowgradefever #inflammation ,16-12-2022
7127457987282603008,Figuring it out one step at a time… #onestepatatime #health #chronicillness #blood #mosquito #mosquitobites #fever #lowgradefever #recurring #allergies #testing #fibromyalgia #chronicfatigue #cfs #ebv #epsteinbarrvirus #fatigue #ill #illnesscheck,03-08-2022
7053130646004321280,#lowgradefever #pain #whatsthediagnodis #anxiey #discooverdrive,14-01-2022
6937476286155688960,#pleurisy #lowgradefever #rashes #healthstory #medicalgaslighting #healthjourney #lupus #AntiphospholipidSyndrome #chronicillness #medical #believeme,09-03-2021
7305834905361976320,"To everyone who is battling IBD, you are not alone.✊🏻 It is a lonely battle that only the people going through it understands. Everyday you have to monitor your symptoms and everyday you need to know the difference of if your medicine is not working or just something you might have eaten that caused a reaction. This is important so you don’t end up in the hospital again. Keep holding on and fighting on👊🏻 #ulcerativecolitis #ibd #ibdawareness #ibdwarrior #fatigue #lowgradefever #furchildren #gsp #pomeranian #tired #inpain #painmanagement @Crohn’s & Colitis Foundation Shoutout to my amazing boyfriend for always being there for me during my dark times. I love you❤️@Ernesto A. Macias ",26-11-2023
7184219081300757504,"Feeling under the weather, but still playing 🥰 #lowgradefever #babycoldremedies #CapCut ",03-01-2023
7164036751860796416,Hate being sick 😭 #anotherdaylost #lowgradefever #sickaf🤒🤢 #feelinlikeapoptart  ,09-11-2022
7259368393311144960,#onthisday #stopgrowingupsofast #boymom #firststeps #threenager #tiktok #memories #awww #sweetbaby #babyfever #lowgradefever #love #fyp #lovehim ,24-07-2023
7112787403479337984,#nft #nftcommunity #nftcollector #nftnyc2022 #vid #snuffles #cough #lowgradefever,24-06-2022
6971454158339722240,Lil life update#lifeupdate#gay#lgbt#fyp#foryourpride#sick#lowgradefever,08-06-2021
6937834085100424192,#lupus#breastreduction #sunsick #rash #lowgradefever #doctortiktok #chronicillness #autoimmune #healthjourney #health,10-03-2021
7182952158130621440,*Has a cooling effect 😂 but yeah currently doing all the things to help my baby girl feel better... #FeelBetter #5MonthsOldBaby #LowGradeFever #InfantCare #5MonthsOldBaby #BabyGirlsOfTikTok #SickBabyTips #SAHM #MotherOfFour ,30-12-2022
7146362305352043520,"whenever I have a sore throat, I always have so much saliva 😪🤒 #sick #imgoingdown #sorethroat ",23-09-2022
7159702741361708032,"The EASIEST sore throat 🤒 remedy: 🤕 What you need: ✅Iodine 10% solution  ✅Q-tip ⬇️ Apply in a grid-manner When you are sick, the iodine will get absorbed very fast, within 1-2 hrs. Keep reapplying until ful l recovery.  #norxneeded  #sorethroat #naturalhealing ",28-10-2022
7090352918532049920,Bye bye sore throat ! ❤️‍🔥 #acupuncture #sorethroat #commoncold #remedy #naturalremedy #PringlesCanHands #TalkingTree #onlyinmycalvins #health,25-04-2022
6803344997564288000,"You asked, here it is. 🙌Point for sore throats and colds. #playwithlife #sorethroat #immunity #theacudoc #carolinafamilyacupuncture #spartanburgsc",12-03-2020
7165154801964272640,"if you know , you know. vapo rub protec😈 #vicks #vicksvaporub #sick #flu #memes #tiktokmemes #jokes #bossfight #eldenring #skyrim #sickness #protect #coughing #sorethroat #heal #healthmemes  ",12-11-2022
7168551274051374080,It’s not crazy if it works. If I fall asleep in a room without this cup of water - I’ll wake up with a sore throat 100%. #airconditioner #airconditioning #water #sorethroat #dryair #tiktoksg #doyoudothis #pls #tellme ,21-11-2022
7035880079574027264,#SoreThroat #SoreThroatRemedy #Cold#CoughAndCold#SoreThroatRelief #FYP #Acupressure #Doctor #Pharmacist# NBCAnnieLive#GiveWithAllYourHeart #MyAncestry,29-11-2021
6993506144576719872,FOLLOW MY IG❤️ #learnontiktok #tiktokpartner #sorethroat #sorethroatremedy #sick #coldremedies #throathurts #cough #learnhow #didyouknow #healthtips,07-08-2021
7212370132512017408,What to take at the beginning of a cold. Propolis B Immune and Zinc lozenge #coldsymptoms #URI #covid #flu #sorethroat #medstudent #patient #doctor #doctok #pa #np #fyp #foryou ,19-03-2023
7226866131745770496,arrested development >> @zigs_mom shows us how she styles the vampress crop in bad baby blue 💫 online now in all your fave dyspy colours 💕 #dyspnea #styleadvice #tryonhaul #outfitinspo #stylingvideo #eventwear #arresteddevelopment   ,27-04-2023
7031057682601643008,minus 10 points if u don’t know this scene #fyp #foryou #dyspnea,16-11-2021
7083741910006811648,Reply to @sezcan1  I literally ordered this outfit in SEPTEMBER 2019 🤣🤣🤣 I’m thrilled to finally wear it!!! 🥳🥳 #brisbane #dyspnea #coachella #coachella2022 #coachellaoutfit,07-04-2022
7215509520074689536,"she’s finally here! ✨ introducing the Vampress 💋 available in a mini dress, midi dress and long sleeve crop and online now 👀🥲 #dresstryon #outfitinspo #dyspnea #personalstyle #minidress #pinterestaesthetic ",28-03-2023
7211313963957636096,PSA hunnies! the ta ta bodice in black is back online now! 😭✨ but she never lasts long so we recommend running to the site 🏃‼️ #dyspnea #corsettryon #unboxing #bodice #underbustcorset ,17-03-2023
7222066610239032320,"this song has been in my head for days 😭 wearing the vampress midi dress in fuchsia, online now and also available in black and red 🌹 #dyspnea #pinterestoutfit #fairycore #outfitinspo #styleadvice #dresstryon #mididress ",15-04-2023
6882912639828200448,"yeah, it’s a no from me 😊 #fyp #dyspnea",13-10-2020
7017710275889466368,this one's a tad see-through in the sunlight but perfect for a night out xx modest ones coming i promise 💗 #dyspnea,11-10-2021
7032858889213201408,any excuse to use this sound tbh #fyp #foryou #dyspnea,21-11-2021
7259920547117599744,our pr fairy @Carms shows us how to tie the ta ta bodice over the paris mini dress 💕✨ this dress is on sale now hunnies and once its gone its not coming back 😔 carms also wears the serving you eddy shrug in bb pink 🎀 #dyspnea #outfitinspo #pinterestaesthetic #fairyaesthetic #corset #bodice ,26-07-2023
7218741223794822144,"styling the vampress midi dress 💋 online now in red, black and fuchsia ✨ #dyspnea #pinterestoutfit #smallbrand #dresshaul #tryonhaul #eventwear #outfitinspo ",06-04-2023
6920382414321748992,guys!!!! this dress!!!!! i’m screaming!!!!! @dyspnea #fyp #dexcom #t1d #dyspnea,22-01-2021
6905909723250330624,A reminder to save this and play it every time you get dressed 🥰 @zigs_mom wears an S in the Paris Mini Dress 💫 #fyp #dyspnea,14-12-2020
7087654526131473408,Reply to @lilygfreeman I’m still in so much shock that a split second moment has ruined so much 😭😭 Losing everything that I worked so hard on is the hardest part 😢 #coachella #grwm #coachella2022 #dyspnea,17-04-2022
7236471542136261632,Lifetime Of Memories “Dyspnea Deborah” #DyspneaDeborah #dyspnea #goodstories #silverline #foodforthought #foodforthesoul #nursingstories #nursingmemories #thegoodones #thesassymurse #lifetimeofmemories #memorylane #burnoutdiaries #patientstories #goodtimes #goodvibes #powerfulstory #motivationalstory #lifetips #fyp #fypシ #nurs #nursesoftiktok ,23-05-2023
6902484970946710528,So excited about this purchase 🥺🧤🐸🐛🐢🐍🪲 #fyp #dyspnea #styleideas,04-12-2020
7303683697515957248,What are some words you’ve pronounced wrong in the medical field? Ill go first 😅 #mispronouncingwords #mispronunciation #nursingterms #medicalterms #tinnitus #tachypnea #bradypnea #dyspnea ,20-11-2023
6818372680484408320,Getting ready for my zoom date 🤪✨ #ootd #fashion #dyspnea #fyp #foryoupage,22-04-2020
6905915622266326016,love u @chrissychlapecka 👏🏼 wearing @dyspnea and my #dexcom 👀 #fyp #dyspnea #t1d,14-12-2020
7206163995835894784,Harry Styles LOT Sydney outfit! #harrystylesconcert #harrystylesauslot #auslot #auslotoutfit #harrystylesoutfit #dyspnea ,03-03-2023
7029206345001831424,any excuse to use this sound and wear @dyspnea 🤤 #fyp #foryou #dyspnea,11-11-2021
