id,desc,createTime
7185083535412169728,"His ehes are closed after 3 hours of being awake. Snuggles, feeds, mothing is helping this momma get her baby back to sleep.  He is teething terrible, has a temperature (which comes down with calpol) and hes had 3 pooey nappy changes all quitr salivery indicative of terthing. Poor wee man.  I hate it when the kids are poorly.  Our daughter however, super happy to be wearing her pepper pig top to nursery 😂🐷 #poorlyboy #teething #breastfeeding #baby #breastmilk #motherhood #breastfeedingmom #pregnancy #momlife #newborn #postpartum #normalizebreastfeeding #maternity #lactation #menyusui #breastfeedingmama #pregnant #breastfeedingjourney #breastpump #breastfeedingsupport #asi #nursing #babyshop #newmom #mom #breastfedbaby #love #parenting #milkbooster #hightemperature  #liquidgold #7monthsold",05-01-2023
7057498089002880000,🤒 #sickbabyhack #sickbaby #sicktoddler #momsoftiktokclub #imtired #upallnight #babymonitor #musthavebabyproducts #hightemperature,26-01-2022
7258984797140241408,Habibi come to Dubai  #hot #summer #sun #sunny #egg #fried #dubai #dubaitiktok #abudhabi #qatar #dessert #arabiangulf #arabian #arabictiktok #dubaitiktoker #saudiarabia #hightemperature #habibi #majdi_polina #omlette #friedegg #food ,23-07-2023
7107668487408995328,Im moving to Greenland for the summer xxx #JDSummerDrip #fyp #keflafod #summer #hotweather #hightemperature #uk #ihatesummer #hayfever #pollen #cantsleep #england,10-06-2022
7231434479548517376,Oh she will literally try anything to get out of school won’t she! #joettes 💙 #bluelady4929 #blue💙lady #suze #mumlife #school #schoollife #hightemperature #teenagers #lifeofateen #lifeofamum #mumsknoweverything #tryingiton ,10-05-2023
7242011826710432768,Living in Arabic countries be like #dubai #hot #hightemperature #sun #uae #abudhabi #fun #funny #summer ,07-06-2023
7233687039428856832,Siapa disini yang pernah cat knalpotnya melendung kayak gini guys ? 🤭🤣 jangan sampai salah pilih hi-temp ya guys klo gak mau kayak gini #fyp #fypシ #TikTokPromote #catsemprot #samuraipaintindonesia #samuraipaint #hitemp #catknalpot #hightemperature ,16-05-2023
7241768354556562432,Hottest Place On Earth? Furnace Creek and Nepalgunj! #hotweather #hightemperature #nepalgunj #kathmandu  #trending ,07-06-2023
7111765135605222400,@maciekocotuchodzi #1.9tdi#tdipower #ford#galaxy#motor #enginekaputt #hightemperature #motorshaden #laweta#work#warsztat#zepsute #patosruba,21-06-2022
7174468802233568256,Symptoms of #scarletfever  #scarletfeverawareness  #groupastrepsymptoms #groupastrep  #signs #nurse #nursesoftiktok #parents #parentsoftiktok #GAS #igas #rash #sandpaper #sorethroat #hightemperature #hightemp #hospital #gp #nhs111 #999 #call999 #nhs #nhsuk #childrensnurse ,07-12-2022
6992309374223993856,Reply to @tzenhh.k Pray for Greece 🇬🇷 #hightemperature #πυρκαγια #fireingreece ￼,03-08-2021
6964100447657380864,#hightemperature #dunes #tunisia🇹🇳 #foryoupage #fypシ,19-05-2021
7261224758300183552,#protothema #california #bear #jacuzzi #hightemperature #cooloff #globalnews #tiktokgreece ,29-07-2023
7259721976934124544,I’m gonna need someone to turn off the heat. #RecordHeat #heat #recordhot #hightemperature #globalwarming #climatechange #scientist #humanssuck #fyp #foryou #foryoupage #itstoodamnhot #itstoodamnhotoutside #florida ,25-07-2023
7123144666450529280,#ukheat #ukheatwave #piercings #easterneuropean #lesbiansoftiktok🏳️‍🌈#fyp  #trend #hightemperature,22-07-2022
7155510740554632192,🔥 Extreme 🔥 #auto #car #titanium #brake #caliper#bugatti #test #revolution #highspeed #hightemperature #3dprinted #mecanica #technology #extreme ,17-10-2022
7202811217323379712,Cat krengkes vario 125 #fyp #sapporoultimate #sapporoht02 #variomodifikasi #variocheck #repaint #repaintmotor #hightemperature @Sapporo Paint @Masrang @D I L A A A💫 @unin.5tl @izuyy @e k o ⚡ @Harris ,22-02-2023
7177156203779214336,#greenscreen #ParentingProblems #SickKidProblems #Kids #Parenting #KidProblems #1YearOld #AlwaysSick #BabyBoy #Baby #Daycare #HighTemperature,14-12-2022
7140626443960126464,Kinda sad #bmwe39 #bmw #e39 #blacke39 #blackbmw #strugle #strugleisreal #fuckedup #hightemperature #sadmoment,07-09-2022
6846767207234522112,#fyp #foryoupage #hightemperature #spray,07-07-2020
7033327871275961344,High temperature #hightemperature #chemo #chemotherapy #inflammatorybreastcancer #her2positive #breastcancer #positivevibes #cancerwarrior #cancersucks #myjourney #mystory #mylife,22-11-2021
7137241522310777856,Stiklas fulguritas 🤔  #hightemperature  #lightning  #naturallyformedinnature #glass  #fulgurite  #n2mokslošturmas  #n2pasirodymai #diy #foryou  #🔥⚡️,29-08-2022
7234806036681575424,"Membalas @DELIZA⚡ jadi tahan bensin ya guys, karna knalpot saat motor di hidupkan akan panas dan cat akan tahan bensin #fyp #fypシ #catsemprot #samuraipaintindonesia #samuraipaint #hitemp #catknalpot #hightemperature #tahanbensin ",19-05-2023
6968565708988926976,#greenscreensticker #fanmaps #fypmaps #worlddata #hightemperature #heatwave #worldmaps #hotrecords #7continents,31-05-2021
7173770986360179712,#strepawareness #strepA #scarletfever #strawberrytongue #strepauk #scarletfeversymtoms #hightemperature ,05-12-2022
7170072233304640512,"I completely gave up trying to find an answer for my chronic daily fevers. Every day, my temperature goes my 97 to 101 degrees F, and I don’t think I’ll ever know why. #chronicfever #lowgradefever #dysautonomia #hEDS #pots #endometriosis #dystonia #chronicurticaria #gidismotility #undiagnosedsickness #chronicfatigue #temperaturedysfunction #temperaturedysregulation #greenscreen ",25-11-2022
7046804771608562688,Lets hope I get to feeling better. #waxinated #skatetok🛹 #ffypp #sick #lowgradefever #sk8 #mask,28-12-2021
7078321092322069504,Autoimmune Fevers are a challenge for many of us. #autoimmunedisease #autoimmunediseaseawareness #chronicillness #fever #lowgradefever #fyp #spoonie,23-03-2022
7137111531736550400,"Oh, the fevers!! #fibromyalgia #fever #lowgradefever #chronicillness #chronicpain #spoonie #medicalgaslighting #fyp",29-08-2022
7261067425901300736,"✨ MedicalTikTok, Health Tips ✨ What temperature is a fever? 100.4 or higher. What is a “low grade fever”? SLIGHTLY above your normal temp, say between 99.6-100.3 BUT it’s not a true fever until it reaches 100.4F. Some studies even start at 101.  Did you know your temp will naturally vary depending on the time of day, like lower in the AM & higher in the PM?  ✨Follow to learn more about medical topics in a FUN way!✨ #fever #fevertemperature #iamisick #sick #kidhasafever #babyhasafever #momsoftiktok #blowthisup #emergencyroomemily #lowgradefever #sickwithfever #sickcantgotoschool #pyrexia #whatispyrexia #medicaltiktok #emergencymedicine #ernurse #nursingtiktok #sickwithflu #sickwithpneumonia #feverinkids ",29-07-2023
7002169823677467648,Reply to @dithlove14 evenin pretty sissy ko dito !sensya na#fypシ #foryou #lowgradefever #pain in my vaccination site#manageable,30-08-2021
7246760880677882880,"8 MONTH REGRESSION💟☀️ The 8 month regression is like a mini 4… yet sometimes it might not feel like that HOPEFULLY it’s short lived compared to that 4 month regression. During this time your little one will probably be teething alot which means… low grade fevers are too be expected. This is normal, but ALWAYS keep an eye on it and check with your provider if you have any questions!! #teething #lowgradefever #fever #kids #chiropractor #momhack #babytips #8monthregression #4monthregression #nashville Disclaimer: Please consult with your provider or licensed healthcare professional before attempting any activities related to the content in this platform!",20-06-2023
7192010526527114240,"My nemesis, autoimmune Fever! #Fever #lowgradefever #chronicillness #autoimmunedisease #ankylosingspondylitis #psoriaticarthritis #fyp #spoonies #pacing ",24-01-2023
7269545665120701440,Fevers! #fibromyalgia #lowgradefever #fever #chronicillness #youarenotalone #awareness ,20-08-2023
7087382466314472448,#duet with @buffbmore #lowgradefever #nope #imajustgo #kbye #HPSustainableSounds #PassTheBIC #bestie,17-04-2022
7177154308708846592,I’m hot. All the time. #chronicillness #chronicpain #psoriaticarthritis #spoonie #disability #misconceptions #invisibleillness #autoimmunedisease #lowgradefever #chronicfever ,14-12-2022
7202109602035551232,Raggedy AF toothache! #ihateithere #toothache #Infection #mouthhurts #lowgradefever #notfeelingwrll #raggedyafailmentoftheday #dentalinsurance #nodentalbillmoney ,20-02-2023
7073374425785175040,#lowgradefever,10-03-2022
7177813154158611456,Happy Friday! Let's talk about how it hurts our bodies to go to the dentist. #happyfriday #friyay #dentist #dentalpain #dentalchair #dentalhygienist #jawpain #migraine #neckpain #headache #dentalexam #dentalcleaning #dentalxrays #brotherinlaw #exhausted #bonepain #spinepain #paintok #chronicpain #fypage #fyp #fypシ #fibromyalgia #rheumatoidarthritis #ankylosingspondylitis #mentalhealthmatters #correctuseisnotabuse #cleanteeth #cavityfree #pearlywhites #lowgradefever #inflammation ,16-12-2022
7127457987282603008,Figuring it out one step at a time… #onestepatatime #health #chronicillness #blood #mosquito #mosquitobites #fever #lowgradefever #recurring #allergies #testing #fibromyalgia #chronicfatigue #cfs #ebv #epsteinbarrvirus #fatigue #ill #illnesscheck,03-08-2022
7053130646004321280,#lowgradefever #pain #whatsthediagnodis #anxiey #discooverdrive,14-01-2022
6937476286155688960,#pleurisy #lowgradefever #rashes #healthstory #medicalgaslighting #healthjourney #lupus #AntiphospholipidSyndrome #chronicillness #medical #believeme,09-03-2021
7305834905361976320,"To everyone who is battling IBD, you are not alone.✊🏻 It is a lonely battle that only the people going through it understands. Everyday you have to monitor your symptoms and everyday you need to know the difference of if your medicine is not working or just something you might have eaten that caused a reaction. This is important so you don’t end up in the hospital again. Keep holding on and fighting on👊🏻 #ulcerativecolitis #ibd #ibdawareness #ibdwarrior #fatigue #lowgradefever #furchildren #gsp #pomeranian #tired #inpain #painmanagement @Crohn’s & Colitis Foundation Shoutout to my amazing boyfriend for always being there for me during my dark times. I love you❤️@Ernesto A. Macias ",26-11-2023
7184219081300757504,"Feeling under the weather, but still playing 🥰 #lowgradefever #babycoldremedies #CapCut ",03-01-2023
7164036751860796416,Hate being sick 😭 #anotherdaylost #lowgradefever #sickaf🤒🤢 #feelinlikeapoptart  ,09-11-2022
7259368393311144960,#onthisday #stopgrowingupsofast #boymom #firststeps #threenager #tiktok #memories #awww #sweetbaby #babyfever #lowgradefever #love #fyp #lovehim ,24-07-2023
7112787403479337984,#nft #nftcommunity #nftcollector #nftnyc2022 #vid #snuffles #cough #lowgradefever,24-06-2022
6971454158339722240,Lil life update#lifeupdate#gay#lgbt#fyp#foryourpride#sick#lowgradefever,08-06-2021
6937834085100424192,#lupus#breastreduction #sunsick #rash #lowgradefever #doctortiktok #chronicillness #autoimmune #healthjourney #health,10-03-2021
7182952158130621440,*Has a cooling effect 😂 but yeah currently doing all the things to help my baby girl feel better... #FeelBetter #5MonthsOldBaby #LowGradeFever #InfantCare #5MonthsOldBaby #BabyGirlsOfTikTok #SickBabyTips #SAHM #MotherOfFour ,30-12-2022
7244130703258979328,Subscribe To My Youtube In My Bio  #viral #fyp #relatable #makethisviral #lol #funny #meme #back #ralphinio🦅🐍 #sore #sorethroat #relatablecontent ,13-06-2023
7173764812772641792,"No medicine, keep it natural #getridofacoldfast #freshagain #singbetter #coldremedies #stuffynosehack #sorethroat ",05-12-2022
7146362305352043520,"whenever I have a sore throat, I always have so much saliva 😪🤒 #sick #imgoingdown #sorethroat ",23-09-2022
7211385302517124096,Do this daily as needed 😌 #foryou #fyp #sick #allergies #sorethroat #greenscreen ,17-03-2023
7288826940847426560,#gym #gymtok #sickness #sorethroat #gains ,11-10-2023
7273963450676628480,Do with what you will with this information… #weightloss #ginger #milkthistle #marshmallowroot #dandelionroot #fyp #beware #metabolismo #uti #sorethroat #liver #herbalist ,01-09-2023
