id,desc,createTime
7079033360412052480,Ever wondered how to relieve a stuffy nose? Here’s how to unblock your stuffy nose 😍😤 #stuffynose #congested #stuffynosegoaway #NYCchiro #GetAdjustedNow #LearnOnTikTok,25-03-2022
7252369204794412032,For my fellow hayfever friends 🎥 bellaeevanss #hayfever #stuffynose #blockednosehack #hacks #allergyhack ,05-07-2023
7059132769749994496,Unblock Your Stuffy Nose in Seconds!  #drmandell #youtube #stuffynose #sinus #fyp,30-01-2022
7075556300083612672,COMMENT if this works. #allergy #allergies #sinus #sinusrelief #stuffynose #fyp,16-03-2022
7006353458840259584,Deviated Septum people know all about these! #stuffynose #deviatedseptum #rhinoplasty #septoplasty #learnontiktok,10-09-2021
7204234377977515008,HOW TO UNCLOG YOUR NOSE 👃🏼 This cool little hack from @dr.remix can help unclog your stuffy nose 🤧 #stuffynose #allergies #stuffynosegoaway #LearnOnTikTok #NYCchiro #GetAdjustedNow ,25-02-2023
7096359258022775808,FOLLOW (+) if this works. #stuffynose #congestion #allergies #sick,11-05-2022
7198336857036360704,Go do this for 3 minutes and tell me you’re not ready to spit something up. I’m not teasing either 🤢🤢#yogawithmax #yoga #yogagirl #yogaflow #yogadao #yogapose #winter #mucus #yogaforbeginners #mucusremoval #mucusfree #yogaman #yogi #stuffynose #stretching #yogainstructor #yogateacher #yogateachersoftiktok #sanfrancisco #california #sunset #easymovement #mobility #flexiblity #health #wellness #yogatok #wellnesstok #mobilitychallenge #exercise #fit #funny #doctorsoftiktok #mucusplug #learnontiktok #healthy #coldweather #winterdays #sorethenextmorning #sorethroat #sorethroatremedy #flow #yogaflowtoday #morning #morningyoga #getwell #flu #fluseason #sick ,10-02-2023
7089193090417904640,A way to relieve a stuffy nose. #stuffynose #congestion #allergies #allergy #allergyseason #LearnOnTiktok,21-04-2022
7157688336205761536,#د_خلدون_الحوراني #تعلم_على_تيك_توك #نصائح_صحية #healthtips #yoga #علمني #stuffynose #الجيوب_الأنفية #انسداد_الأنف #الزكام #الرشح #physiotherapy ,23-10-2022
6825968229433773056,How to CLEAR a STUFFY NOSE! 😱 #fyp #smart #howto #stuffynose,12-05-2020
7193458132197149696,This one is for all my stuffy nose enthusiasts out there #fyp #foryou #stuffynose #nosespray #nosesprayaddiction #nosesprayaddicted ,27-01-2023
7181240583099337728,#question from @breathbreak #unblocknose #stuffynose #sick ,26-12-2022
6904615826213571584,Instantly Get Rid of a Stuffy Nose. ￼#motivationaldoc #drmandell #youtube #youtuber #fyp #stuffynose,10-12-2020
7295569752565484544,If my right nostrell doesnt open up rn im going to die idek whats blocking it cause my nose isnt SNOTTY #blockednose #fyp #antcarryingstickwithbagonit #help #stuffynose ,30-10-2023
7210249988331523072,COMMENT if this works 😌 #foryou #fyp #stuffynose #sinusrelief #allergies #greenscreen ,14-03-2023
7075184214320286720,COMMENT if this works. #stuffynose #sinusrelief #sinus #allergies #allergy #fyp,15-03-2022
7301386648477010944,Replying to @gidgetdafidget17 #fyp #trending #viralvideo #iwastodayyearsold #seriestiktok #part50 #stuffynose ,14-11-2023
7173349707886988288,#طبيب_تيك_توك #تعلم_على_تيك_توك #علمني #قطر٢٠٢٢ #انسداد_الأنف #الجيوب_الانفيه #رشح #نزلة_برد #stuffynose #برد #العلاج_الطبيعي ,04-12-2022
7026956734912564224,#stuffynose #pharmacist #hacks #coldweather #flue #health #pharmacy #medicine #cough #hospital #doctor #herbalmedicine #earnoseandthroatspecialist,05-11-2021
7037339209774074880,#stuffy #stuffynose #coldandfluseason #fyp #foryoupage #stuffynosegoaway #stuffynoserunnynose #pharmacist #doctor #herbalremedy #camomille #mint #hack,03-12-2021
7170734173207022592,It’s that time of year 🤧❄️ Here’s how to clear a stuffy nose coming from @dr.remix #stuffynosegoaway #stuffynose #allergies #GetAdjustedNow #LearnOnTikTok #NYCchiro ,27-11-2022
6977454938657934336,Dr. Mandell’s Sinus Trick!  #drmandell #motivationaldoc #youtuber #youtube #sinus #stuffynose #tinnitus #viral #fyp,24-06-2021
7110206588966767616,#د_خلدون_الحوراني #طبيب_تيك_توك #تعلم_على_تيك_توك #انسداد_الأنف #stuffynose,17-06-2022
6823453434415533056,#fyp #foryou #mycrib #vibewithme #bodyhacks #lifehack #stuffynose #anxious #acne #howto #health,05-05-2020
7042402148948429824,How To Cure A Stuffy Nose! 😎 #learnontiktok @breathwrk #breathwrkambassador #stuffynose,16-12-2021
7199841028294085632,,14-02-2023
7243861374965844992,Precordial catch syndrome @Eduard #precordialcatchsyndrome #chestpain #heartattack #doctor ,12-06-2023
7217264342591409152,Heart attack symptoms in women are often not as easily identified than those in men. #heartattack #chestpain #palpitations #womenshealth ,02-04-2023
7262411289102765056,The scariest moment of my entire life 😭 #scarymoments #chestpain #911calls ,01-08-2023
7125753748005129216,"This patient had pericardial/diaphragmatic endometriosis. For years they had chest pain, chest tightness, and shortness of breath during their periods. Throw a little anciety into the mix because of course, no doctor could ever believe them and the patient’s heart was pounding all the time! Endometriosis is not solely a reproductive disease! #endometriosis #endo #endobelly #pericardialendo #bloating #surgery #gynsurgery #urology #cardic #chestpain #miscarriage #pelvicpt #pelvicpain #endosummit",29-07-2022
7104002800597601280,Does this happen to you? 😳 Follow for more!! 🤯 #random #chestpain #LearnOnTikTok,31-05-2022
7112774914880441344,#stitch with @Emmanuel Mubanga sudden chest pain #doctorsoftiktok #heartbeatdoc #chestpain #fyp,24-06-2022
7156387395204664320,Got me thinking it's the end everytime.😵😂 #randomchestpain #relatable #aging #ageing #anxiety #chestpain #heaven  #secunda #thisisit #BenHappenin ,20-10-2022
7280478995584535552,#imrankhan #ik #favorite #bestvideo #foryourpag #foryou #for #tik #capcut #cutcap #cutcup #heartbreak #heartatt #Heart Attack Recovery Food #health #yuga #chestpain how to get relief from   heart attack 💔@Kanwalay🎶 @Hiramaniofficial @Imran Amin @Abdul Ghaffar @Aiza Butt @Gul Panra @Ali Zafar @Sana Shakeel ,19-09-2023
7194325159119948800,Heart attack signals   #heartattack #heartattacksurvivor #hearthealth #chestpain #chestpains #bloodpressure #highbloodpressure #highbloodpressurediet #highbloodpressuretreatment #dailyhealthtips__  #cleanarteries #cloggedarteries ,30-01-2023
7162487409949592576,Aku sorang je ke yang selalu kena macam ni? #chestpain,05-11-2022
7225066514733353984,"Pericarsium 6 is literally the button for the heart, it helps regulate its rhythm, which calms the spirit and has a ripple effect on health and well being. Taking care of your heart directly helps our spirit as according to Chinese Medicine,  the shen (spirit) is housed in the heart! #chestpain #brokenheart",23-04-2023
7213467014420057088,"Precordial catch, also known as Texidor twinge, is an uncommon and harmless cause of chest pa|n most commonly seen in teenagers, younger adults and even in children.  Although it’s cause remains uncertain, precordial catch syndrome has no significant side effects and it’s frequency tends to improve with age.  @therealher____ #precordialcatchsyndrome #chestpain #learnontiktok #thewhizdoc ",22-03-2023
7271822857288649728,Pain from back that runs to your chest? Try these stretches to fix it! #chestpain #backpain #rhomboids #rhomboidpain #scapularpain #stretches ,27-08-2023
7163638550506785792,#TopCreator2022 #topcreator2022 #د_خلدون_الحوراني #neckpain #نغزات_القلب #القلب #صحة #علم_النفس #القولون_العصبي #تعلم_على_تيك_توك #heart #chestpain #fyp ,08-11-2022
7068008083079072768,#hypertension #highbloodpressure #chestpain #irregularheartbeat #fatigue #headache #hearthealth #dizziness #blurredvision #help #relief #acupressure,23-02-2022
7232327057735257088,#duet with @Eduard Who else has experienced this? #chestpain #pain #precordialcatchsyndrome #randompain #funny #medical #medicine #education #learnontiktok #learnsomethingnew #doctor #reaction ,12-05-2023
7165168636032830464,Do you suffer with anxiety chest pain? #chestpain #anxietychestpains #anxietychestpain #healthanxiety #healthanxietyrelief #deathanxiety ,12-11-2022
7210396010848324608,#paramedichumor #chestpain #stemi #emshumor #heartattack #paramedicsoftiktok #emtsoftiktok #ambulancelife #CapCut ,14-03-2023
7140649589580811264,Caffeine make heart go BRRRRRRRRR. #military #caffeine #army #fitness #preworkout #soldier #gym #gymtok #gymlife #gymmotivation #marines #marinecorps #airmen #airforce #combat #navy #sailor #adhd #adhdtiktok #adhdinwomen #fit #workout #lift #lifting #chestday #chestpain,07-09-2022
7075056445188000768,3 pruebas que te pueden confirmar que tu dolor de pecho es muscular. #chestpain #musclepain @misantoremedio_,14-03-2022
7001522415712996352,When this happens it's always so scary😨 #chestpain #jveelam #fyp,28-08-2021
7243772607890213888,Replying to @lIlIlIlIlIlIlI  #backstreetboys #iwantitthatway #backstreetsback #funny #chestpain #cardiacarrest #cardiac #heart #doctor #medical #medicine #medicalethics #ethics #boyband #lyrics #songlyrics #maybeprobably #fyp #foryou #foryoupage #fypシ゚viral #fypシ #fypdongggggggg #foryoupage❤️❤️ ,12-06-2023
6679656241423191040,#heartstroke#sorbitrate #5mg#tablet#relief#chestpain#for#2#hours#life#is#important#tiktok #brows #be,14-04-2019
7221558892826774528,"The pain was not in her head! The chest pain and shoulder pain in this young patient was blamed to be in her head while in reality she had endometriosis on and around the nerves in her chest. She had been on all kinds of hormones and different medications. Forward We Go! 🎗️ For further information, go to nezhat.org. #endo #endometriosis #thoracicendometriosis #TES #thoracicendo #adenomyosis #fibroids #pcos #infertility #failedivf #ttc #chestpain #legpain #buttpain #periodpain #nezhat #endomarch #forwardwego ",13-04-2023
7253778115237923840,#fyp #foryou #chestpain #relatable  #humour ,09-07-2023
6993493610167618560,My mind is jambled from a lot of crap going on thats why i cant say the terminology right but i had to share this #covid19 #lossoftaste #lossofsmell,07-08-2021
6889139661659196416,#covid19 #covid #symptomsofcoronavirus #lossofsmell #coronavirus #WeWinTogether #tiktokdoc,29-10-2020
7234223095886744576,#gamechanger #longcovid #lossoftaste #lossofsmell #chicago #ageusia #parosmia #anosmia #covidlong #illinois @Tracy Messina ,17-05-2023
7007890524132723712,I can't be the only one. #immadelight  #dysgeusia #covid  #lossoftaste  #lossofsmell  #AEJeansHaveFun,14-09-2021
7088139115958553600,#stuffednose #stuffynose #cantsmell #nose #lossofsmell #anosmia #nasalcongestion #covid #covid19 #viralinfection #allergies #allergy #flu #help #acupressure #acupuncture #acupuncturist #altamontesprings #orlando #apopka #longwood,19-04-2022
7081854622209412096,#cantbreathe #sorethroat #congestion #chestcongestion #lossofsmell #lossoftaste  #stuffynose #relief #help #essentialoils #lavendar #peppermint #eucalyptus #nasalcongestion #guasha #flu #respiratoryvirus #covid19,02-04-2022
6857312251704118272,#premed #medschool #pharmacy #prepharm #medstudent #zinc #science #ACupgrade #viral #lossofsmell #lossoftaste,05-08-2020
6913284756423674880,It’s been 4 days..can’t smell a thing 😢🥺😭 #covid #lossofsmell #mirrors #quarantinelife #fyp,02-01-2021
6986691225894030336,Stuffed Nose? Can’t Breathe? Can’t Smell? #lossofsmell #nose #stuffednose #achieveintegrativehealth #acupunctureguy #qraacupressure #allergies,19-07-2021
7052115314028383232,Reply to @rtee911  #greenscreen #parosmia #longhaulercovid #longcovid #lossofsmell #traditionalchinesemedicine #acupuncture,12-01-2022
7046134330409913344,"#stitch with @thenailaddict  It happens, 🤷🏻‍♂️ 🤷🏻‍♂️ #omarionchallenge #omarionvariant  #lossofsmell #omarionchallenge",26-12-2021
7195782459110329344,Any advice on what to try next? Ive literally tried everything 😩 #pregnancyillness #congestion #pregnancycongestion #lossofsmell #secondtrimester #pregnancychanges #hormoneimbalance #pregnancysucks #coldorflu #itsnotcovid #headcold #decongestant  #sicknesscheck ,03-02-2023
7028640711306234880,Loss of TASTE & SMELL? 2 Magic Points to help you revive them.  #achieveintegrativehealth #acupuncture #acupuncutreguy #lossofsmell #lossoftaste,09-11-2021
7101575329440861184,Lost your smell and taste after covid-19? THIS REALLY WORKS! @potspansandpancakes @potspansandpancakes @potspansandpancakes #healathomeseries #naturalremedy  #PPPremedies #covid19 #lossofsmell #cloves #naturalingredients #nomedication,25-05-2022
7234161393925213184,#gamechanger #longcovid #lossoftaste #lossofsmell #chicago #ageusia #parosmia #anosmia #covidlong @Tracy Messina ,17-05-2023
7236086341644160000,"For someone who has been told from childhood not to smell their food so up close this was foreign for me. But i am determined to do what i can to support my sense of smell so here we are Please this is NOT MEDICAL ADVICE. I am NOT a medical doctor. The only science training I have is in immunology and epidemiology, which is not medicine.  When we get sick, some of our symptoms are actually a result of our immune response against the virus. The fever, the headache, and the stuffy nose are all based on the inflammatory response from the immune system trying to attack the disease-causing agent. Depending on what you are sick with, the recovery is different. Although I am feeling well, my body is still rebuilding the pieces from my COVID infection, which includes repairing my olfactory epithelium, which is a group of cells that support the olfactory nerve, which is crucial in sensing smell. Because of this loss, I cannot acutely taste all the flavours in my food beyond the sweet, salty, bitter and sour profiles my tastebuds pick up. In all, it is not an ideal situation for someone who creates and shares recipes for a living.  Olfactory retraining has been recommended to help support recovering smells and retrain the olfactory system to get smelling again. It involves smelling a few strong and diverse scents for 20-25sec a few times a day (rose, lemon, eucalyptus and cloves are usually recommended) as well as scents of sentimental value.  In addition, I just try and stay healthy. I am wearing my mask everywhere not to catch anything else, as well as reduce my exposure to pollen so that I am not introducing another inflammatory response in my nose. I am trying to eat as well as possible with lots of fresh fruit and vegetables and getting a lot of rest. But Most importantly, I am trying to be patient References PMID: 35180380 PMID: 32432682 #recovery #foodblogging #lossofsmell #olfactorydysfunction #vegan #ghanaianfood #africanfood #africanrecipes ",22-05-2023
6909521606675139584,Tips for loss of sense of smell #lossofsmell #smell #senseofsmell #cantsmell #nose #noseproblems #fyp #fy#foryou#tcm#acupressure#acupuncture#cold#flu,23-12-2020
7132949767121947648,#cantbreathe #sorethroat #congestion #chestcongestion #lossofsmell #lossoftaste  #lossoftasteandsmell #stuffynose #essentialoils #lavender #peppermint #eucalyptus #nasalcongestion #guasha #flu #respiratoryvirus #stuffynosegoaway #orlando #wintersprings #casselberry #oviedo #altamontesprings #sanford #lakemary #lakemaryfl #acupuncturist #acupuncture #acupuncturenearme,17-08-2022
7140107329932069888,#stuffednose #stuffynose #cantsmell #nose #lossofsmell #anosmia #nasalcongestion #nasalcongestionrelief #viralinfection #allergies #allergy #flu #covid19 #covid #help #relief #acupuncture #acupuncturist #acupuncturenearme #acupressure #orlando #altamontesprings #sanford #lakemary #longwood #casselberry #wintersprings #oviedo,06-09-2022
7228631988373163008,#stuffednose #stuffynose #stuffynosegoaway #cantsmell #nose #lossofsmell #lossofsmellcure #anosmia #nasalcongestion #nasalcongestionrelief #viralinfection #allergies #allergy #flu #acupressure #acupuncturist #acupuncturenearme #acupuncture #longwood #chuluota #winterpark #altamontesprings #orlando #casselberry #wintersprings #oviedo ,02-05-2023
6947437035040934912,Covid-19 Loss of Smell #covid #covid19 #lossoftaste #lossofsmell #precautions #learnontiktok #tiktokdoc #earnosethroat #smellandtaste,04-04-2021
7053996566184627200,Reply to @alexmcbroom0 I pretty much did everything I found on the internet 😅😅 #anosmia #lossofsmellcure #lossofsmell #alphalipoicacid,17-01-2022
7160783733967162368,"I feel like I have stumbled across a fix to losing taste and smell. I’m not a doctor and I don’t play one on TikTok, but can someone please try this and tell me if it works! Maybe it’s the citrus flavor, maybe it’s the high dose vitamin c combo. No clue, but the second I took this, I could taste again. I couldn’t even taste my spicy tacos seconds before this! #sick #smellloss #lossofsmell #citrus #healthhack ",31-10-2022
7057019670271888384,Hope y’all get better out there 💯 #tastesdifferent #lossofsmell #lossoftaste #lossoftasteandsmell #covid,25-01-2022
7192689389028445184,"This woman had a traumatic head injury 23 years ago and has not been able to smell. After one adjustment with Dr. Ashley, its all back!#thewoodlands #houston #lossofsmell #lossoftasteandsmell #chiropractic ",25-01-2023
7045688500527565824,Having a 💫breakdown✨ #covid #omarion #lossofsmell,25-12-2021
6913102011781106688,#SportsDirectRepRace #coronavirus #lossofsmell #taxidriver #taxi #handsanitiser #fyp #liamdavidmoore #makemefamous #getout,02-01-2021
6850677410413759488,“What do you do with the left over wax?”  #aromaallday #fyp #aroma #wax #waxmelt #asmr #satisfying #asmrvideo #smell,18-07-2020
7139766419855526912,Best Fragrance vs Nutella #jeremyfragrance #fragrance #sotd #pacorabanne #fragrances #parfum #1million #fyp #smell #nutella #chocolate,05-09-2022
6930818982492556288,#greenscreen i know im not the only one😭 #fyp #funny #viral #smell,19-02-2021
7219047587033238528,Fart Spray Prank Cop 😆🤢😆#cops #copsoftiktok #prank #funny #viral #fart #fartspray #smell #lol #funny #hilarious #joke #foryoupage #foryou #fyp,06-04-2023
6957292854582594560,wish me luck #cleansie #hair #color #colourb4 #before #scared #haircolor #transformation #mask #smell #lol #curious #fyp #foryou #4u,01-05-2021
7308900201207565312,#smell #nostalgic ,05-12-2023
7039765429388069888,I said what I said #humor #perfume #perfumetiktok #fragrance #yuck #smell #scent #shopping #hate #foryou #foryoupage #fypシ #rec,09-12-2021
7155522041024629760,This is lige changing!! 🚽 @Pre-Poo Powder #toilet #amazon #bathroom #home #cleaning #clean #smell ,17-10-2022
7296142693904813056,#smell #smellgood #fragrance #perfumetiktok #fyp #viral #scent #scentotalks #cologne ,31-10-2023
7154438882531052544,He lives a half mile down the road… poor dog look like he ain’t had a meal in weeks 😂 #fyp #dog #butterball #bacon #eggs #smell ,14-10-2022
7282493572434201600,Another Jeremy Fragrance Meme  #jeremyfragrance #selbstbewusst #motiviert #confident #fyp #tiktoker #influencer #meme #whitelook #me #ich #smelling #smell ,24-09-2023
6931559500021271552,#greenscreen i know im not the only one😭 #fyp #funny #viral #smell,21-02-2021
7154614086234377216,Best Smell In The World #jeremyfragrance #fragrance #sotd #fragranceoftheday #fragrances #fyp #abs #smell #smelling #nutella,15-10-2022
7212010158384335872,Theres this thing called deodorant btw… #deodorant #smell #gross ,18-03-2023
6963026951535741952,Bathroom be smellin like Island doo doo cheeks🤢 #funny #comedy #wtf #smell #lmao #relatable,16-05-2021
7065806528292604928,Well this was unexpected 🤯 #FluentPet #FelineAIC #hunger4words #talkingcat #smell,17-02-2022
7186175288827497472,The Dog Said Them Thangs Is Barkin 🤣 #Dog #dogs #feet #smell #animals #animallover #honhh ,08-01-2023
7187537218729184256,Spiral candels are my new thing! #spiralcandles #seaglass #scent #smelly #smell #fun #cute #burning #gift #giftideas #giftideasforher #friends #fyp #foryou #featureme #crazy #mindblowing #satisfying #satisfyingvideo ,11-01-2023
7297646577907174400,#smell #smellgood #fragrance #perfumetiktok #cologne #fyp #viral #scent #scentotalks ,04-11-2023
7210113342671752192,#SweetAnita #Tourette #tourettesyndrome #interview #Blau #TheStreamerAwards #havemedying #tick #meme #funny #joke #smell ,13-03-2023
7135092012461640704,Replying to @Tik Toker Melon be Smellin’ Part 55 😤🤢🫡 #MelonbeSmellin #finngetasniffin #finn #melon #catsoftiktok #smell #sniff ,23-08-2022
6929959176730856448,I love how he smells ❤️#smell#catsoftiktok#fypsounds#fypシ゚viral#bkh#cat#viral#fürdich#foryou#kiss#foryoupage#fyp#fypdonggg#louie#catslovers#funny,16-02-2021
7174532573077441536,"oh ghod 🫢 (that fart had some reverb tho, very impressive 8.5/10, would sniff again) #fyp #lowquality #fart #cursed #oh #lmao #meme #huh #smell #funny #laugh #cursedtiktoks #memes #lowqualitymemes #ohno #wtf #woah #huge #stinky #cream #cursedimages #how #oops #balls #yummy #delicious ",07-12-2022
7131912202700737536,Como jalar las morritas #suavitel#smell#good#laundry#lavar#lavanderia#takuache#trokiando#sunday#goodday,15-08-2022
7151044113129851904,Melon be Smellin’ Part 100 😤🤢🫡🥳 #MelonbeSmellin #finngetasniffin #melonnfinn #milestone #cake #smell #cat #catgag ,05-10-2022
6993493610167618560,My mind is jambled from a lot of crap going on thats why i cant say the terminology right but i had to share this #covid19 #lossoftaste #lossofsmell,07-08-2021
7234223095886744576,#gamechanger #longcovid #lossoftaste #lossofsmell #chicago #ageusia #parosmia #anosmia #covidlong #illinois @Tracy Messina ,17-05-2023
7007890524132723712,I can't be the only one. #immadelight  #dysgeusia #covid  #lossoftaste  #lossofsmell  #AEJeansHaveFun,14-09-2021
7049446612632112128,How to get your taste back after Covid! Not medical advice just what my manager said works ☺️ #lossoftaste #howtogetyourtasteback #covidhack,04-01-2022
6991171132250508288,Did it work? #covid19tastetest #orangecovid #orangecovid #naturalremedies  #orange #lossoftaste #lossoftasteandsmell #jamaicanremedy #orangechallenge,31-07-2021
7166795274566896640,What do #hairthinning #immunehealth #lossoftaste and #brainfog have in common? All can be linked to #zincdeficiency! Watch to learn more about 12 of the most common symptoms of zinc deficiency 👊🏼 #drsusanbrown ,17-11-2022
7274286506624273408,Orange hack for loss of taste?? does it actually work?? . . . . #orangehack #lossoftaste #orangeandcinnamon #orangecinnamon #disability #disabilityawareness #noobzies #nubbeez🐝 ,02-09-2023
6907427826186701824,OMG IT FUCKING WORKS!!!!!! #jamaicanremedy #covid #lossoftaste #orange #burntorangedebate #burntorange,18-12-2020
7081854622209412096,#cantbreathe #sorethroat #congestion #chestcongestion #lossofsmell #lossoftaste  #stuffynose #relief #help #essentialoils #lavendar #peppermint #eucalyptus #nasalcongestion #guasha #flu #respiratoryvirus #covid19,02-04-2022
6857312251704118272,#premed #medschool #pharmacy #prepharm #medstudent #zinc #science #ACupgrade #viral #lossofsmell #lossoftaste,05-08-2020
7140778835145985024,What a fun unsetteling experience that is fun #taste #lossoftaste #butternutsquash #covid #checkin ,07-09-2022
6815766356659555328,very overrated #coronavirus #lossoftaste #taste #fyp #trending,15-04-2020
6906253435692141568,@rika_tyme here is the reason and the solution! #covid19 #lossoftaste #weirdsymptoms #covid #GoodMorning #doctorsoftiktok #vaccinecoronavirus #flu,14-12-2020
7234161393925213184,#gamechanger #longcovid #lossoftaste #lossofsmell #chicago #ageusia #parosmia #anosmia #covidlong @Tracy Messina ,17-05-2023
6901853152945916928,It was too perfect... #vampirediaries #tvd #tvdedits #kaiparker #covid #covid19 #lossoftaste #stayhome #staysafe,03-12-2020
7132949767121947648,#cantbreathe #sorethroat #congestion #chestcongestion #lossofsmell #lossoftaste  #lossoftasteandsmell #stuffynose #essentialoils #lavender #peppermint #eucalyptus #nasalcongestion #guasha #flu #respiratoryvirus #stuffynosegoaway #orlando #wintersprings #casselberry #oviedo #altamontesprings #sanford #lakemary #lakemaryfl #acupuncturist #acupuncture #acupuncturenearme,17-08-2022
7173837649407527936,Anyone else still experiencing this? #parosmia #covid #lossoftaste ,06-12-2022
6947437035040934912,Covid-19 Loss of Smell #covid #covid19 #lossoftaste #lossofsmell #precautions #learnontiktok #tiktokdoc #earnosethroat #smellandtaste,04-04-2021
7057019670271888384,Hope y’all get better out there 💯 #tastesdifferent #lossofsmell #lossoftaste #lossoftasteandsmell #covid,25-01-2022
6840908940079860736,"My weird symptom...if you lost your sense of taste, GO GET TESTED #coronavirus #anosmia #lossoftaste #lossofsmell",21-06-2020
6909661041014180864,Taste Test Challenge 👀 #tastetest #lossoftaste #fyp #viral #comedy #family #dad #drinks #help,24-12-2020
6915541951844486144,Has anyone experienced this?? If you know of ways to get my smell back PLEASE comment it!!🤍 #smell #lossofsmell #lossoftaste #covidsurvivor #comment,08-01-2021
7105077174759197696,Medication side effects you’ve probably never heard about (part 7) #medicineexplained #pharmacistoftiktok #themoreyouknow #askthepharmacist #medicationfacts #medicinetiktok #prescriptions #bigpharma #badmedicine #fda #medicationsafety #pharmaceuticalindustry #topamax #topiramate #sideeffectsmayinclude #sideeffects #educateyourself #didyouknow? #weirdmedical #weirdmedicalstuff #weightloss #tastesdifferent #tastesterrible #nomoresoda # #flatsoda #nofizz #lossoftaste #migraineprevention #anxiety,03-06-2022
7234939825651043328,Bro going crazy 😂😂😂 #baby #funny #food #funny #fypツforyoupage #entertainment #memes #😂😂😂 #taste #meme #😂😂😂 #meme #foryoupage #fypシ #makethisviral #viral #😂 #fyp #trending #foryou #fyppppppppppppppppppppppp ,19-05-2023
7127978530943683584,"Come on, eat cat food together#cutepets#Britishshorthaircat#taste#dailydaily#FatBlue#adorablepets",04-08-2022
7286626044893744128,Wait for the end…🎶🤍🩸 #sweet #taste #blankspace #blankspacecake #taylorswiftcake #taylorswift #cakedecorating #trendcake @Taylor Swift ,05-10-2023
6643040904464567296,Ice cream cone?I want to taste.and you? #icecream #foryou #taste,05-01-2019
6911824548224601088,@toosmxll  @deborahvalenzuela PLACEBO #Orange #charr #charredorange #charred #coronaremedies #coronaremedy #tastebud #taste #covidremedies #covid,29-12-2020
6835102248792525824,Only ppl with taste will understand #foryoupage #foryou #upcycling #NotOneThing #fyp #taste,06-06-2020
7054289707773103104,#bestplacetohidemoney #protip #titanic #legotitanic #titaniclego #money #hideyourmoney #peoplewithtaste #taste #people #hide,17-01-2022
7217789886395419648,#fyp You two understand this love better than I do#cutepets#Britishshorthaircat#taste#dailydaily#FatBlue#adorablepets,03-04-2023
7225058331512081408,It goes in his mouth by the fistful #taste #appetizer #bloomingonion #outback #datenight #food #foryoupage #fyp,23-04-2023
7286549827331034112,people who listen to odetari >>>> #odetari #hypnoticdata #fyp #music #taste #musictaste #tiktok #foryou #intj_110 #foryoupage #odetari🔛🔝 ,05-10-2023
7137581812787858432,"Sorry, I'm a little nervous.#Funny video#taste #cars #tiktok #tiktokthailand #hotwirehotelgoals ",30-08-2022
6875762125705415680,Reply to @nick.digiovanni #food #cooking @gordonramsayofficial #masterchef #challenge #noticecream #chicken #potato #taste,23-09-2020
7109208224280185856,Reply to @_.rese.romo._ #moonshine #tester #liqour #liqourstore #taste #rev,14-06-2022
7121222042237586432,#frenchdip #frenchdipsliders #roastbeef #gravy #tiktokfood #foodtok #asmrfood #tiktokbbq #bbq #bbqtiktok #sandwich #sandwichtiktok #sliders #slider #partyfood #tasty #tastyfood #comfortfood #fyp #fypシ #fypage #fypシ゚viral #roastbeefsandwich #ribroast #sundayroast #sundayroastdinner #tastetest #taste,17-07-2022
6828548591565425664,2 different views 😊#cheer #cheerleader #fyp #fyou #taste#tyga #tumbling#flips#street #cheerlife #foryou#foryoupage,19-05-2020
6994964712475675648,#fyp#fypシ#4u#viral#smile#drink#food#foodie#cocktail#mixer#spill#yasclean#pour#splash#big#candy#gummy#sour#sugar#sprite#gatorade#blue#why#yum#taste#ice,11-08-2021
7273817121136675840,A truly meaningful song #chaseatlantic #chaseatlanticmusic #chaseatlanticsongs #kras #mitchel #clinton #musictaste #music #taste #fyp #lyrics @CHASE ATLANTIC ,01-09-2023
7218834983731923968,"#fyp As long as I'm in your arms, I feel particularly secure#cutepets#Britishshorthaircat#taste#dailydaily#FatBlue#adorablepets",06-04-2023
7148446892618288128,#StrayKids #스트레이키즈 #MAXIDENT #UNVEILTRACK #TASTE 2022.10.07 FRI 1PM (KST) | 0AM (EST) #CASE143 #StrayKidsComeback #YouMakeStrayKidsStay,28-09-2022
7295074946521451520,$74??😭🍰 #gordonramsay #gordon #ramsay #food #cake #money #tv #moments #television #joke #meme #laugh #funny #moment #foryou #foryoupage #resturant #cook #cooking #taste #viral #trending #trend #xyzbca ,28-10-2023
7293123822817971200,Your taste is 🤮 @Kdramas♡ #fyp #taste #argue #men #bsf #relatable #repost #blowup #blowthisup #floping #viral #xyzbca ,23-10-2023
7216963385466866688,#fyp The couple are watching the drama#cutepets#Britishshorthaircat#taste#dailydaily#FatBlue#adorablepets,01-04-2023
7295418401063947264,"this was the plate i presented to my chef for out last exam of module 1 this week! i was nervous, but had practiced plenty so i felt good about what i was giving my chef. this was our first time cooking a dish for our chefs so i tried my very best to make everything to his preference. every single test is like a door opening to a new chapter in our course and it’s really crazy to reflect on the progress we make every few weeks :D #fyp #culinary #culinaryarts #culinaryschool #culinarystudent #culinaryexperience #cook #cooking #food #chef #eat #taste #react #review #grade #exam #test #thoughts ",29-10-2023
7219575348000984064,#fyp Wife and Children Hot Kang Tou#cutepets#Britishshorthaircat#taste#dailydaily#FatBlue#adorablepets,08-04-2023
7129108856373824512,Emma with the sneak attack 😂 #goldenretrieverlife #dog #taste,07-08-2022
