id,desc,createTime
7234776715271228416,Obsessed @🔪 Dyspnea 🥀  AAFW we wear Australian finale show #aafw #aafwfinale #wewearaustralian #plussize #curvemodel #dyspnea #grwmplussize #plussizefashion #plussizesustainablefashion #sustainablefashion #size20 #sydney #sizeinclusive ,19-05-2023
7254839792259566592,the way this song has been on REPEAT in my head 😫 #style #outfitinspo #outfitideas #personalstyle #dyspnea ,12-07-2023
6893330959945518080,"For legal reasons, this is a joke 😌 #fyp #dyspnea",10-11-2020
6930802547376606208,where’s the lie? 😇 @zigs_mom wears an S in the Ta Ta Bodice & Bow How Banger Mini #fyp #dyspnea #ootd #sustainablefashion #pinterestaesthetic,19-02-2021
6975050530544520192,"NEW VIBES at So familia !! 💜 Y2K gold , @dyspnea & @byebambi  #y2koutfits #newtown #depop #y2kclothes #sequin #dyspnea #sydney",18-06-2021
6915102403939322880,Thoughts from the ER #vape #vaping #smoke #health #healthy #tips #data #cigarette #asian #emergency #nicotine #pack #cough #headache #relief #teeth,07-01-2021
7252364727764962304,It’s either that or “Have you eaten today?”🤣🙄 #fyp #foryou #couple #couplegoals #boyfriend #relatable #prediction #headache #girlfriend #drinkwater #couplescomedy #funny #humor #relationship #relationshipgoals #marriage #husbandwife #marriagehumor #trending #viral #love #mollyandjordy #xyzbca #fypシ ,05-07-2023
6954476336802958336,What your headache means #fyp #headache #migrane #science #medical #health #didyouknow #moreyouknow #onlyjayus,23-04-2021
7258931986671225856,"Best way to cure my headaches, pulling your #garrotillo #lacostachica #fyp #headache #relax ",23-07-2023
6919575028187089920,Headache Relief ( Comment A Pain Relief Video You Want Me To Make? )  #chiropractor #headache #migraine  #backpain #stretch #neckpain,19-01-2021
6949039468770872320,#headache #hack #fyp #foryou #foryoupage,09-04-2021
6888371743950441472,I have had a non stop headache for 7 years so I thought I would try this TikTok trend. It actually helped a lot!!✨ #painrelief #headache,27-10-2020
6978203507438537728,Body Hacks🧍#fyp #bodyhacks #body #hacks #lifehacks #lifeadvice #coughing #headache #sleep #cantsleeo #insomnia #science #medical #health #onlyjayus,26-06-2021
6869384430448823296,I don’t think we got it @jack_saund3rs #shkmong #dancing #hot #4u #foryou #headache #tong #tunga,06-09-2020
7103218962388782080,#headache #headacherelief #pain #learnontiktok #didyouknow,29-05-2022
6950330780652424192,Brain check 🧠 #concussioncheck #concussion #headache #eyestrain #balance #stroke #cognitivefunctions #migraine #vertigo,12-04-2021
7151524460275764224,"Since so many have asked for it, here is the video with the original sound with it! Thank you all so much for making my tiktok blow up! #fyp #foryoupage #airicademia #bnha #mha #fight #battle #ko #knockout #prowrestling #wrestling #entertainment #sportsentertainment #hero #superhero #protagonist #antagonist #anime #punchline #punch #punchy #headache #fun #gobeyond #plusultra #myprowrestlingacademia #myheroacademia #yourhero #bossbattle #thankyou @justhumbleteej @legendofsolar009 ",06-10-2022
7166576288608652288,#newband #couple #fyp #funny #pan #helmet #headache making music can hurt 🙈,16-11-2022
7098758530261470208,When your prone to weekly migraines #headache #headachehat #migraine #amazonfinds #amazon #painrelief,17-05-2022
7163280756628884480,I had to remind myself to breathe. But that headache ✨Disappeared✨ #magic #fyp #haha #forlegalreasonsitsajoke #zonedout #headache #thanks #grandma ,07-11-2022
7179041965869370368,"#duet with @trashcantdvent #bvdtest This is your eye’s rest position. For some lucky people its straight-ahead. For many of us, it’s not. Our brain needs to compensate for this rest position every second our eyes need to look at a certain point. #bvd #binocularvisionmatters #adhd #eyemisalignment #headache #migraine #dizziness #motionsickness ",20-12-2022
6801195176241957888,Clearing up some fake “facts” #fyp #facts #fact #funfact #misinformation #deppresiøn #mental #brain #migrane #headache #psychology #truth #thetruth,06-03-2020
6806769666007026688,Yea i made a actual song for this video 💀 #tiktokreviews #boredathome #headache #iamdices,21-03-2020
7275901553276488704,headache? try this #headache #foryou #foryoupage ,07-09-2023
7219783853580340224,cried the whole ride home😭 #sendhelp #hair #braids #fyp #BFFR #braider #newstylist #blackhair #headache #hair #2020 #edges ,08-04-2023
6954770200914889728,#duet cap game: what your headache means (last one - most migraines are headaches) #headache #migraine #health #cap #doctorsoftiktok,24-04-2021
7183082330863488000,"#duet with • @M  #bvdtest This is your eye's rest Position. For some lucky people its straight-ahead. For many of us, it's not. Our brain needs to compensate for this rest position every second our eyes need to look at a certain point. #bvd #binocularvisionmatters #adhd #eyemisalignment #headache #migraine #dizziness#motionsicknesss",30-12-2022
7065757813439564800,#amusementpark #cup #silly #wrong #dumb #dicision #cups #disney #universal #ride #jackass #life #spinning #fun #better #fast #funnyvideo #headache,17-02-2022
7022428934696504320,"All my guys w a girl best friend deserve a raise, it get so tiring💀😭#fyp #IKnowWhatYouDid #foryoupage #foryou #headache",24-10-2021
7135909088252365824,The 👍🏻 approval at the end 😂 #chiropractor #backpain #headache #stlchiro #adjustment #backcracking #headacherelief #stlouismo #sciatica ,25-08-2022
