tweet_id,user_id,username,post,date_created,lat1,long1,lat2,long2,lang
1768065240833343569,1711298047831900160,naslalkiram,@ubo_mousa بني مالك ١٧ عينه زهران ٥٠ عينه غامد مدري بس قليله ومن عندي ٨ عينات,2024-03-14T00:02:57.000Z,,,,,ar
1768065087317660049,1262480593,LeeTshabalala_,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-14T00:02:20.000Z,,,,,sl
1768064192475435252,1528829638146932739,almo3tamed,RT @Rakan_6461: @almo3tamed @ubo_mousa قلتها قبل و ارجع اقولها اليوم ال J1 لا يقبل القسمه على اثنين يا يكون عدناني كامل او قحطاني كامل وهذا…,2024-03-13T23:58:47.000Z,,,,,ar
1768063942603976953,1686074750328586240,Rakan_6461,@almo3tamed @ubo_mousa قلتها قبل و ارجع اقولها اليوم ال J1 لا يقبل القسمه على اثنين يا يكون عدناني كامل او قحطاني كامل وهذا الحل الوحيد لل J1 و ارجح انه عدناني اسماعيلي لوجود بني هاشم,2024-03-13T23:57:47.000Z,,,,,ar
1768063432035561601,1528829638146932739,almo3tamed,@ubo_mousa سؤال لواحد مثلى مايفهم بالجينات لواحد مثلك يالسبتى برفسور؟ كيف يكون l222 عدنانى وإخوانه by8 و4415 برا عدنان؟!!!!!!,2024-03-13T23:55:45.000Z,,,,,ar
1768063313886556483,1099849983593857024,mace_freenbeck,"@navi_meraki Get better soon na, wag ka na sanang magaya saaking 3 weeks ng may ubo at sipon🤧🤧",2024-03-13T23:55:17.000Z,,,,,tl
1768062484378726898,61485056,CrazyMz4Life,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T23:51:59.000Z,,,,,sl
1768060444495978784,1482562605743210497,_PANcake_21,"Now, sakit kayong abaga and tibuok braso. Shet mura man ko gikan ga weights gahapon ba 😭 gahi pajud kayog ubo😭 https://t.co/3YqiMcqu43",2024-03-13T23:43:53.000Z,,,,,tl
1768060322152169736,238627277,PVerijke,"@vakbondABVV @NBB_BNB_NL Jullie hebben er uiteraard niets aan te zeggen. Gelukkig maar. Hoe zit dat eigenlijk met jullie miljarden in belastingparadijzen. Wanneer gaan jullie een rechtspersoon worden, open boekhouding, ubo register (wie krijgt wat geld?)",2024-03-13T23:43:24.000Z,,,,,nl
1768059754532786317,1499762202017947649,Alfred_tanque,RT @paola1364443: Mis amores estaré el viernes 15 de marzo en 🚇 DOCTORES Instalada con promo en trío y individual con @ULAM2023 @DaniSen…,2024-03-13T23:41:09.000Z,,,,,es
1768059295508164640,1411846487768711168,mdft26,@ubo_mousa سوال بري وعميق,2024-03-13T23:39:19.000Z,,,,,ar
1768057205893538017,1070717429863477248,Lemne5,Ka ubo man sad ta sa nag holding hands HAHAHAHHAHAHAHAHA,2024-03-13T23:31:01.000Z,,,,,tl
1768056526382530772,1325532711428083712,EmperadorFantas,"@Nyanyo_uwu JAHSJA sisi, se lo llevo a donde hizo el robo y lo obligó a disculparse y ya el pago por los daños si ubo JAHSJA ""Y no lo vuelvas a hacer por favor """,2024-03-13T23:28:19.000Z,,,,,es
1768053838811189531,955177644676599809,YoursTrulyRL,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T23:17:38.000Z,,,,,sl
1768053525966110762,1515686972047736833,ArrochaAixel,@Cobre_Panama Ya ubo un fallo de la Corte Suprema de Justicia y un fallo del 90 % del pueblo .,2024-03-13T23:16:24.000Z,,,,,es
1768053047547031589,1759054792243154944,mintsunoochip,"Lord Jesus, I speak forth healing sa akong tibuok lawas labon na ang ubo. Amen!",2024-03-13T23:14:30.000Z,,,,,tl
1768052386856382829,1130543145085743104,ELJEFE17160886,RT @DaniSentel67728: Chacondos estaré el viernes 15 de marzo en 🚇 DOCTORES Instalada con promo en trío y individual con @ULAM2023 @paola…,2024-03-13T23:11:52.000Z,,,,,es
1768052054256226667,1391865061308780557,Mwbwshami,RT @BoahmedGulf: @SharyBlal @Rakan_6461 @ubo_mousa يا عزيزي نحنا ما نشتغل زي غيرنا عشره من عائلة واحده يركبوا سيارة و يفحصوا وتخرج نتيج…,2024-03-13T23:10:33.000Z,,,,,ar
1768052003757080790,1112262467764146177,Nisexy3,tanginang ubo to,2024-03-13T23:10:21.000Z,,,,,tl
1768051977932726498,943697466926366721,wkymjp,RT @Yumagiri_Rin01: #いろはにも絵を #風真いろは ｷｪ゛ｬ゛ｱ゛ｧ゛ｧ゛ｯ!! https://t.co/VvJ9zfS93i https://t.co/SKp9LrJfMP,2024-03-13T23:10:15.000Z,,,,,ja
1768051507046580647,1271877902972235777,delegasimuda,@liaalnasyahh Ubo rampene Tambahi mba 😁,2024-03-13T23:08:22.000Z,,,,,tl
1768049389082165758,1672727812254359552,alon03219163,RT @DaniSentel67728: Chacondos estaré el viernes 15 de marzo en 🚇 DOCTORES Instalada con promo en trío y individual con @ULAM2023 @paola…,2024-03-13T22:59:57.000Z,,,,,es
1768049299131158771,1672727812254359552,alon03219163,RT @paola1364443: Mis amores estaré el viernes 15 de marzo en 🚇 DOCTORES Instalada con promo en trío y individual con @ULAM2023 @DaniSen…,2024-03-13T22:59:36.000Z,,,,,es
1768049126753673303,1752731730425917440,paola1364443,RT @paola1364443: Mis amores estaré el viernes 15 de marzo en 🚇 DOCTORES Instalada con promo en trío y individual con @ULAM2023 @DaniSen…,2024-03-13T22:58:55.000Z,,,,,es
1768048969609859383,1752731730425917440,paola1364443,RT @DaniSentel67728: Chacondos estaré el viernes 15 de marzo en 🚇 DOCTORES Instalada con promo en trío y individual con @ULAM2023 @paola…,2024-03-13T22:58:17.000Z,,,,,es
1768048777619792117,1704214613410377728,DaniSentel67728,Chacondos estaré el viernes 15 de marzo en 🚇 DOCTORES Instalada con promo en trío y individual con @ULAM2023 @paola1364443 Para escoger trío más info https://t.co/B7opbfSXZp… Apartir 1pm En el COGIEVENTO ubo solo un cambio de chica NO ESTARÁ FABI Pero si estará ULAM🤩 https://t.co/zw7gFQGgdt,2024-03-13T22:57:31.000Z,,,,,es
1768048620736020594,1684538495371558912,MendeTrajk31612,@vegetaboy8 Deka ke go primis ubo.,2024-03-13T22:56:54.000Z,,,,,in
1768048133588791517,809659567017758720,sphe_thechef_mt,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T22:54:58.000Z,,,,,sl
1768047735062802930,1757014158330200064,jrshkaaaaa,MAY UBO NANAMAN,2024-03-13T22:53:23.000Z,,,,,tl
1768046994403328506,1152559084912050176,glenset__go,every week na lanh may ubo't sipon kainis https://t.co/cwErXm3lUC,2024-03-13T22:50:26.000Z,,,,,tl
1768046792435007686,1503395253537370115,Iovellace,make-up mo maloi damit mo valmasci sapatos mo cln ubo mo pang matanda,2024-03-13T22:49:38.000Z,,,,,tl
1768046259146031379,1742583116244606976,havitot,"god, my body hurts so much. Plus this stupid sipon and ubo. ✋🏻",2024-03-13T22:47:31.000Z,,,,,en
1768046183874740610,1704214613410377728,DaniSentel67728,RT @paola1364443: Mis amores estaré el viernes 15 de marzo en 🚇 DOCTORES Instalada con promo en trío y individual con @ULAM2023 @DaniSen…,2024-03-13T22:47:13.000Z,,,,,es
1768046175763181578,2783308207,vmaaag,napanaginipan kong nagyoyosi daw ako gago talagang hithit buga si ate girl wtf 💀 dko alam kung anong yosi yon TAS NGAYON UBO AKO NANG UBO KAHIT PANAGINIP LANG YON,2024-03-13T22:47:11.000Z,,,,,tl
1768045692365246518,1752731730425917440,paola1364443,Mis amores estaré el viernes 15 de marzo en 🚇 DOCTORES Instalada con promo en trío y individual con @ULAM2023 @DaniSentel67728 Para escoger trío más info https://t.co/PquHBNLlqC Apartir 1pm En el COGIEVENTO ubo solo un cambio de chica NO ESTARÁ FABI Pero si estará ULAM🤩 https://t.co/kfwdIE1wEJ,2024-03-13T22:45:16.000Z,,,,,es
1768045640641032672,1072422320243961857,simii_ndaba,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T22:45:04.000Z,,,,,sl
1768044885108818155,1230090551472447488,mitchysssss,sakit ng lalamunan turn to ubo shet talaga,2024-03-13T22:42:03.000Z,,,,,tl
1768044428013568353,1059427760,agmana_angeel,pumuntaaa ng Abraaa —— nagkaroon ng ubo HAHAHAHAH 😭😭,2024-03-13T22:40:14.000Z,,,,,tl
1768043222314475589,1148181320431996928,Karabo_XCVII,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T22:35:27.000Z,,,,,sl
1768041628680552457,1510607083720257538,parkuwonleeikeu,hindi pa ako nilulubayan ng ubo,2024-03-13T22:29:07.000Z,,,,,tl
1768040878734459218,1082046377268559872,marcus_lot,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T22:26:08.000Z,,,,,sl
1768040205829751254,967455176,matt_arn,A pivotal aspect of 4AMLD was the introduction of Ultimate Beneficial Ownership (UBO) transparency requirements and the emphasis on a risk based approach.,2024-03-13T22:23:28.000Z,,,,,en
1768039942230315150,1704322932,olem3tsh,@ubo_mousa ذي قار https://t.co/iAnQaJjYn6,2024-03-13T22:22:25.000Z,,,,,ar
1768038692919132439,36023977,Tablets45,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T22:17:27.000Z,,,,,sl
1768038139736850590,1216002514639736832,jstntino,sobrang hirap na hirap na ako sa ubo ko,2024-03-13T22:15:15.000Z,,,,,tl
1768037505813938306,1765522002159587328,_claiireee__,Me nga dali ra kaga dapoan ug sakit. Salibo lang gali gi ubo na ug gi sip-on. https://t.co/JplpVz1JyU,2024-03-13T22:12:44.000Z,,,,,tl
1768037156990091685,1418261957770158090,Nekoizm44569516,@CenzurisanoL Ovog puta si ubo Krlo. To i Ružica kaže,2024-03-13T22:11:21.000Z,,,,,und
1768036894275690675,476810991,Fikzin_Mcusi,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T22:10:18.000Z,,,,,sl
1768036094736552350,1265702228700073984,XXX_PonyRyder,"RT @ferdarperu: 🔥Reunión de amigos (0rgy)💦 🟢Un rica reunión XXX donde ubo de todo, entre tragos y full sexo... 1 hora de video completo!..…",2024-03-13T22:07:08.000Z,,,,,es
1768035043493249371,307263535,juujuujuuu_,Hirap na hirap rin tuloy sa ubo mag damag hays. Buti hindi na mahirap painumin ng gamot. 🥲,2024-03-13T22:02:57.000Z,,,,,tl
1768033863660413384,1205364123673993217,frxmmithian,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T21:58:16.000Z,,,,,sl
1768032680283639938,1282367951254028289,KRumores,Estoy hay que hacerlo todos y cada ubo de los partidos,2024-03-13T21:53:34.000Z,,,,,es
1768031022048796871,1643180058,AlenziTariq,@ubo_mousa https://t.co/AYm3EwxTDK,2024-03-13T21:46:58.000Z,,,,,qme
1768030986669904355,1754957326908293120,MoDhaRhMrA_4415,@Mohd45524344049 @ubo_mousa الشيخ ناقل و لم يتحرج من التصريح بذلك. بل ذكره في مقدمة كتابه، فهو كما صرح نقل انساب الناس كما ارادوا! لم يجهل و لكنه تجاهل.,2024-03-13T21:46:50.000Z,,,,,ar
1768030791274057963,1328370864841232387,Zeus_4040,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T21:46:03.000Z,,,,,sl
1768030396061810890,1610834841259610113,laluvys,potingina may ubo nanaman ako,2024-03-13T21:44:29.000Z,,,,,tl
1768028406673809655,446590738,chanbas82,#مصرررر_تدعم_القضية_الفلسطينية #مصررررر_على_الطريق_الصحيح يُضاحِكُ الشَمسَ مِنها كَوكَبٌ شَرِقٌ UBo,2024-03-13T21:36:35.000Z,,,,,ar
1768028149369979375,1128046993597706241,Smartontherocks,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T21:35:33.000Z,,,,,sl
1768028117908488529,1747741393756332033,Mohd45524344049,@ubo_mousa حمد الجاسر مجرد كاتب. قص ولزق بدون تحقيق. استضافه كثير من القبائل. وكتب لهم تاريخ بدون مراجع وانما يملى عليه وقد خلط الأنساب وشوه تاريخ منطقة الباحة وادخل الانساب في بعضها حتى يرضي بعض القبائل كان متعصب للارد. ومهمش القبائل الاخرى.مثل سراة خثعم وشكر العًمرية وعدوان جيرها للأزد.,2024-03-13T21:35:26.000Z,,,,,ar
1768027968306045321,2786875103,manapemaphoto,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T21:34:50.000Z,,,,,sl
1768026485095354748,1737307592194416640,fmiipergazt,@Drenpireva ubo,2024-03-13T21:28:57.000Z,,,,,und
1768023990365229265,1676275273610788864,benmowoo,@abuaziztw72852 @ubo_mousa الفقير تخصصه عينات قضاعه اللي تطلع l222,2024-03-13T21:19:02.000Z,,,,,ar
1768023602165641445,2184471619,I_am_vuyo_,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T21:17:29.000Z,,,,,sl
1768021711868272896,1224014536694431744,abuaziztw72852,@ubo_mousa الفقير اااااه يالفقير. يقولون لك قبل الجاسر وتقول لهم من مدرسه الجاسر ثم تقول كلهم نهج الجاسر ،،،، هالجاسر وش انت مسوي فيه الله يرحمك ويغفر لك,2024-03-13T21:09:59.000Z,,,,,ar
1768021519140061288,1697130389318340608,Khaaliiid5252,@ubo_mousa لنفنكس لاتقاطع ابو سامي عطه فرصه يقول جملتين,2024-03-13T21:09:13.000Z,,,,,ar
1768020732884189387,1493995616283680772,lwskz8,@iquothyyp 😳😳😳 aka se me coryo la lus porke ayer ubo una super tormenta...😳😳😳,2024-03-13T21:06:05.000Z,,,,,es
1768020299180642438,2406907858,the_maisha,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T21:04:22.000Z,,,,,sl
1768019549582926159,203861935,Nozik_PK,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T21:01:23.000Z,,,,,sl
1768019514615099821,909472623863660544,AlexSetaka,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T21:01:15.000Z,,,,,sl
1768018308060627078,1534234379819565058,thando_kaMaZulu,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T20:56:27.000Z,,,,,sl
1768016605861060628,1182378944189915137,SizweMabena15,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T20:49:41.000Z,,,,,sl
1768016471219716585,2888849789,mjaucki,Ama bitno se drzele protiv city ubo vo finaleto a deka izgubija nema vrska 😀,2024-03-13T20:49:09.000Z,,,,,und
1768016159918469221,345877221,ChubbyOntha,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T20:47:55.000Z,,,,,sl
1768013656430612715,1661652056183132160,VaugnChakalaka,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T20:37:58.000Z,,,,,sl
1768012091955253386,1420471653973340166,tumelo_1506,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T20:31:45.000Z,,,,,sl
1768011769107128783,1534542840847642626,LloydMore3,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T20:30:28.000Z,,,,,sl
1768011157518876950,198978442,dzletswalo,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T20:28:02.000Z,,,,,sl
1768010302124159037,2854032316,MathabaMT,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T20:24:38.000Z,,,,,sl
1768010113116246277,1654213271371522057,FromHell_666_,@ejllimemories Ubo shef😂,2024-03-13T20:23:53.000Z,,,,,tl
1768008471218106583,1462844926106943491,snm4ti,"@MatheoSChamos Pues yo creo q si eres tú, se ve clarísimo el negro, solo q no es ubo tan fuerte https://t.co/6ts7RtudqZ",2024-03-13T20:17:22.000Z,,,,,es
1768007778734395835,1348704832098594818,NdivhuwoVip,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T20:14:37.000Z,,,,,sl
1768006827214594416,1369234889653035009,_gakenaope,RT @NandosSA: Haibo? Uthini manimkhuza uBo? #ForRelativeStrangers https://t.co/MLfkAs6dsD,2024-03-13T20:10:50.000Z,,,,,sl
1768086928992379391,1974434497,grinnrena,Panagsa rata maigo pero yati kamatyunon lage ko ani akong hilanat,2024-03-14T01:29:07.000Z,,,,,tl
1768014103979983051,1248734181464539136,yelwry,karon pajd ko gi hilanat,2024-03-13T20:39:45.000Z,,,,,tl
1768005000838742340,1756895107561984000,aziiii898,Gusto ko hilanat inde acid:&gt;&gt;&gt;,2024-03-13T20:03:34.000Z,,,,,tl
1767995193121476798,1149299739491364864,krimylatte,Hilanat please go away na. :((,2024-03-13T19:24:36.000Z,,,,,en
1767947871901663325,1577974227780919296,gyian_salac,Hilanat palayo sa please kay naa pakoy report ugmaa,2024-03-13T16:16:34.000Z,,,,,tl
1767946049875054607,1422170610646454278,Cliffordtantan9,Mao na dula pa di samot ang hilanat,2024-03-13T16:09:19.000Z,,,,,tl
1767923227211567533,1443189313873743877,PaulGaje_16,tukaran namn pud tag hilanat pag way cp ahh,2024-03-13T14:38:38.000Z,,,,,tl
1767918537203667442,993393695373209601,PolecherLucky,I love my BPEd fam jud maskin kapoy og nagkalisod and nagka hilanat na ang tanan go gihapon tinabangay,2024-03-13T14:20:00.000Z,,,,,tl
1767910113019605275,1445939616939266049,shael_virtudazo,Walang hilanat oy hahahahaha,2024-03-13T13:46:31.000Z,,,,,tl
1767903123794952544,1664536059534020609,Sephyooooo,Sge man lamang ni ako tonsils og hilanat oiii,2024-03-13T13:18:45.000Z,,,,,tl
1767893642075934853,1673488634396426243,mcmcryy,ako hilanat kay sig papansin nako haha mao nalang goro ni nagcrave sako attention ay,2024-03-13T12:41:04.000Z,,,,,tl
1767887128552423766,401907964,iryaniverse,Annual gyud ako hilanat ba hahahah,2024-03-13T12:15:11.000Z,,,,,tl
1767874756525928475,1124181026693976065,me_cutieeee,Ga balik2 da gayud an ako hilanat this week;((,2024-03-13T11:26:02.000Z,,,,,tl
1767873737012199927,1084001083440025600,Vince_Gabby,Way kahumanan nga hilanat,2024-03-13T11:21:59.000Z,,,,,tl
1767871820253057199,1039475436583964673,deffnotrie,Maka hilanat samot. Legit.,2024-03-13T11:14:22.000Z,,,,,tl
1767871028372611355,1448654269276585999,00sprv,huyy i got 96 sa ako case study 😭 worth it ang hilanat,2024-03-13T11:11:13.000Z,,,,,tl
1767853271967006918,1517762902559956992,Stfu8967,"Yati man jd ning ma dutlan ta ug hilanat oy, tas paresan ug ubo ug kapoy ang mga kabukogan. 😪",2024-03-13T10:00:39.000Z,,,,,tl
1767852667844669696,1216305396815581187,jenelle_alexis,ayw tawn ko ipa hilanat Lord 😭,2024-03-13T09:58:15.000Z,,,,,tl
1767809275139694663,1426542700090716161,kepimone,maka hilanat man diay mingawon nimo,2024-03-13T07:05:50.000Z,,,,,tl
1767783838774906889,986404003,moniquetalan,Lord ayaw sa ko ipa hilanat 🥲,2024-03-13T05:24:45.000Z,,,,,tl
1767761347994103830,3237519409,jprlbc,maka hilanat jud ning nihongo 😭😭😭,2024-03-13T03:55:23.000Z,14.5438774,120.9416422,14.6390361,121.0263307,tl
1767758014654931211,1028560475183702021,juanicolee,Hilanat tas may herpes zoster boshet ged 7 days gid nga pahuway,2024-03-13T03:42:08.000Z,,,,,tl
1767756911167078691,1758111478429999104,pascualtaganas,dili ko gaka ayo sa akong hilanat 😔,2024-03-13T03:37:45.000Z,,,,,tl
1767754131249496436,64366567,LittleNut23,"hilanat after integrated meet.. tingala namun natulugan sya liwat gali kay gahilanat na, ginpuli lang ni sya gapun kay ginaubo tapos sbng umpisa naman hilanat nya..",2024-03-13T03:26:42.000Z,,,,,tl
1767745401355132999,1264036573529509888,evraacutie_,nagbibinalik balik na hilanat aye,2024-03-13T02:52:01.000Z,,,,,tl
1767743263757545974,1766239112565288960,kyddo_nia,grbe namn ning hilanat nko oy maulian rmn kadjt tas balik nasd🥹,2024-03-13T02:43:31.000Z,,,,,tl
1767734217436500386,2857803977,tmkngmaef,sud nalang ta bisag gikan gi migraine og hilanat kay gimingaw naman si maam nahu charss,2024-03-13T02:07:35.000Z,,,,,tl
1767700762224918862,1050024841129033729,brndthctdrsmdr,hilanat najud sya. Puyo sata,2024-03-12T23:54:38.000Z,,,,,tl
1767699698406793353,910800563167682560,chnncurds,Dutlan jd ug hilanat,2024-03-12T23:50:25.000Z,,,,,in
1767678707765031082,1545065911564259328,leyajeyn_29,si ate girl gi hilanat pero mo skwela gyapon oy,2024-03-12T22:27:00.000Z,,,,,tl
1767676617349108000,1230692363883859970,meryang241,sige man ug balik2 hilanat nako oy nimal,2024-03-12T22:18:42.000Z,,,,,tl
1767608673273258158,960853378984112128,_clydvlrn,"still undecided kung mo absent ba ko or mo eskwela unya, waa sa hilanat",2024-03-12T17:48:42.000Z,,,,,tl
1767573398761480208,1599712557815644161,hwiaiana,Hilanat jud ni padung ba,2024-03-12T15:28:32.000Z,,,,,tl
1767567054276821216,1446852012583186436,KellaCassandryy,"Isa ka gabeing kalipay pero pertig hilanat, paita!",2024-03-12T15:03:20.000Z,,,,,tl
1767562353774928372,1454680318804324357,mayokewpie_,a dahek ni-clutch pa ang hilanat :/ wus good,2024-03-12T14:44:39.000Z,,,,,tl
1767554998106518010,1720208342638014464,whosssnobyyyana,omcm hilanat is attacking to me rnHAHAHAHAHAHA,2024-03-12T14:15:25.000Z,,,,,tl
1767551952572039309,1758111478429999104,pascualtaganas,pag mag get well soon si crush mawala ni akong ubo/sipon/hilanat,2024-03-12T14:03:19.000Z,,,,,tl
1767544769293828238,818436861215457280,KhianKirk,@siopaowersz Mao nani ron na gabaan nata ge hilanat na,2024-03-12T13:34:47.000Z,,,,,tl
1767535257690214908,64065062,agboelur,Aguy padung manig hilanat ning style la 😭,2024-03-12T12:56:59.000Z,8.144671,123.6322687,8.2061483,123.8685922,tl
1767535107945168980,1715069674508169218,yofakpermi,taya hilanat napudd,2024-03-12T12:56:23.000Z,,,,,tl
1767533020200960087,1365295345073156099,psstengyawa,hilanat lang sa,2024-03-12T12:48:05.000Z,,,,,tl
1767524148417298853,1711426260646453251,fossilgreen5411,cuddle ra guroy tambal aning hilanat yawa LF asap,2024-03-12T12:12:50.000Z,,,,,tl
1767509320714121291,995479740931751938,geraldezleonard,karon pa nigawas ang hilanat na cram na kaayo,2024-03-12T11:13:55.000Z,,,,,tl
1767507896714379343,837140081303379968,notanjilin,gin hilanat a day before sunod2 nga activities with psych soc 🤠👍 nice,2024-03-12T11:08:15.000Z,,,,,en
1767507377681777087,1652170243538817024,rocel00,Luoya sa ako'ang asawa uy ging hilanat na gud,2024-03-12T11:06:12.000Z,,,,,tl
1767482909559247031,1422170610646454278,Cliffordtantan9,Gi hilanat na noun,2024-03-12T09:28:58.000Z,,,,,tl
1767464042397118573,1016865258399387649,emyater,Yawa sugmat gyud ni akong hilanat bwesit,2024-03-12T08:14:00.000Z,,,,,tl
1767434015802573040,1760502273053233152,apvcye1206,hambal city of love daw ang Iloilo pro hilanat lng tu ang nakwa ko haw....,2024-03-12T06:14:41.000Z,,,,,tl
1767433569302196478,3011184247,yvesptrc,yawa ka wrong timing sa hilanat uy,2024-03-12T06:12:54.000Z,,,,,tl
