tweet_id,user_id,username,post,date_created,lat1,long1,lat2,long2,lang
1754727521801933199,1212592728669736960,msjxn,ge ubo kog taman tungod aning mikmik,2024-02-06T04:43:37.000Z,,,,,tl
1754723612706423232,1730396469210046464,indighoezz,anlala kala ko pa naman magaling na ko shuta huhuhu dumagdag pa sipon saka ubo LORD katapusan ko na ba,2024-02-06T04:28:05.000Z,,,,,tl
1754723280546849053,802149579982442496,madeforpcy,pumuputok yung ubo ko shutaena,2024-02-06T04:26:45.000Z,,,,,tl
1754723009779392634,1247319605254729730,PeonyDonut,"ubo un cambio de planes momentos antes de la batalla, ninguno de los que estaban implicados iban a beber la poción multijugos para tomar la forma de Potter, si no que clonan a Harry 7 veces bajo un hechizo temporal..",2024-02-06T04:25:41.000Z,,,,,es
1754722558312894534,993501667822747649,_phiaxx,"ubo ata papatay sakin eh, langya ayaw ako patulugin",2024-02-06T04:23:53.000Z,,,,,tl
1754721058945716592,1701511840004743168,snoozenights,"@029agape medj masakit katawan + ubo 🥲 true!! dahil siguro sa super init, take care &lt;3",2024-02-06T04:17:56.000Z,,,,,tl
1754719836230324232,1727026153485979649,DqD75291,"@MunjevitiD @SIMONA546352574 Baš si ""ubo"" citat koji te opisuje ... glup si a ne znaš da si glup i teško drugim a sa tobom ...",2024-02-06T04:13:04.000Z,,,,,und
1754719375465103366,1102240814821003265,nicolegordilloo,@unbreaakablee_ @kris_ubo 🤨x2,2024-02-06T04:11:14.000Z,,,,,und
1754719260273004903,1355820865930203137,snowflowerrrrr_,@caratreveluvity shet 😭😭 sa weather ba kha ni nohh huhu nadayun na jud sipon akoa padung nsd ni ubo,2024-02-06T04:10:47.000Z,,,,,tl
1754718936598261845,743857172,palomalimpia,@soy_502 Pues en mi casa si hay luz y si ubo luz todo tranquilo,2024-02-06T04:09:30.000Z,,,,,es
1754718694062583952,952593397,FxRouxDemare,5h00 #Brest dort encore... Direction #Rennes pour le #Master #Justice #Procès #Procédures parcours #Magistrature 🕔🌚🎓🩶 @UBO_UnivBrest https://t.co/923mkYriaZ,2024-02-06T04:08:32.000Z,,,,,fr
1754718598399226049,1730990119098716160,sweet__042,"RT @ferdarperu: 🔥Reunión de amigos (0rgy)💦 🟢Un rica reunión XXX donde ubo de todo, entre tragos y full sexo... 1 hora de video completo!..…",2024-02-06T04:08:09.000Z,,,,,es
1754718439552528858,1727000964182290436,stepsis55,"RT @ferdarperu: 🔥Reunión de amigos (0rgy)💦 🟢Un rica reunión XXX donde ubo de todo, entre tragos y full sexo... 1 hora de video completo!..…",2024-02-06T04:07:31.000Z,,,,,es
1754718335877656748,1285157546483830785,trollyano,Ingay ng UN sa Pilipinas na ang problema lang may mahal na bilihin... bakit ang tahimik nila sa... *ubo* Gaza *ubo* https://t.co/SQIXAWoinE,2024-02-06T04:07:07.000Z,,,,,tl
1754717014118252735,1668528465858170881,029agape,"@snoozenights puro ubo't sipon-scare lang since last week 😫hru ?? feel well, bey !!",2024-02-06T04:01:51.000Z,,,,,tl
1754715865621406097,74669909,katkun_,Lahat na kami sa bahay anlala ng ubo. Haisst ano ba naman to,2024-02-06T03:57:18.000Z,,,,,tl
1754715317794664906,1003138347966099457,carmen28696830,¡Echa un vistazo al vídeo de abigail...abigail! #TikTok https://t.co/K5uGdATE3U dice no al festival k ese dinero valla para los danmicados y además ubo muchos fallecidos y también para las criaturas de Dios,2024-02-06T03:55:07.000Z,,,,,es
1754713656678572069,856656447878307842,cgprieto_,Mamatai na ako sa ubo 🥲,2024-02-06T03:48:31.000Z,,,,,tl
1754711935252316559,42599207,rhonskirevz,Ubo nga gipugngan.jk https://t.co/7jkFWA8mXE,2024-02-06T03:41:40.000Z,,,,,tl
1754708729117974744,719055671031803904,AngelDeloviar,taenang ubo to,2024-02-06T03:28:56.000Z,,,,,tl
1754708540479230058,4366230553,jinslullaby_,Sorry Jin...di napigilan ang ubo at sipon 😭😭😮‍💨😰🤧 https://t.co/SH7UdjZZnR,2024-02-06T03:28:11.000Z,,,,,tl
1754707263540056400,1016980232438333441,shalay_xyy,tanginang ubo kasi to,2024-02-06T03:23:07.000Z,,,,,tl
1754707144849371253,1136083382482477056,salvadors59,@ElMundoSV Que ubo fraude electoral dicen https://t.co/zu2lCFhlqW,2024-02-06T03:22:38.000Z,,,,,es
1754706981812879596,1510833201094475778,jw42kii,Anlala ng pcd ko beh may halong ubo at lagnat tas sepanx pa sa mga taong to. MISS Q NA ENGA PUNTANGINAAAAA https://t.co/bV1s0VcBUp,2024-02-06T03:22:00.000Z,,,,,tl
1754705471465017446,1548583985390841856,NicoCanimo,"RT @ferdarperu: 🔥Reunión de amigos (0rgy)💦 🟢Un rica reunión XXX donde ubo de todo, entre tragos y full sexo... 1 hora de video completo!..…",2024-02-06T03:15:59.000Z,,,,,es
1754705214643540150,134487213,mgracesee,"@jihoonholic1 Ako, paos. Ubo and sipon. Combo na. Pero worth it..",2024-02-06T03:14:58.000Z,4.4073918,116.8748754,21.1879257,126.7814024,tl
1754704759637114935,1654831988837351426,TERAMIS00,"Will do a short, ubo stream latur, so today will be the first day we are doing this hehe 🤩🫶✨ https://t.co/h9kDFIhIMD",2024-02-06T03:13:10.000Z,,,,,en
1754702589843976216,1462162336265822210,caronan_ac,yung ubo ko pamatay,2024-02-06T03:04:32.000Z,,,,,tl
1754701934668247511,275708518,ArturFucker,RT @Carlos89861118: Ya que no ubo nada https://t.co/kwkkgW2myb,2024-02-06T03:01:56.000Z,,,,,es
1754701772004966902,921843154336202752,cebuanagirly,grabeeeeee pag gising na pag gising dumadagundong yung migraine ko 😭 di pa nga okay yung ubo,2024-02-06T03:01:17.000Z,,,,,tl
1754701454961455256,1728365765114396672,Golveruby,RT @Txa_Aling: @SoyJardred @AND_0100 Ubo abrazo y beso?,2024-02-06T03:00:02.000Z,,,,,es
1754699886602158381,1555652907416051715,CiVilEn17,@anahadher @barg7777777 @bwfhd88744227 @oahir5 @B0SEYF_BY527 @Turki11_88 @7nfyi @ubo_mousa أنتم ضحية تشابه أسماء أنتم بني هلال النخع مذحج,2024-02-06T02:53:48.000Z,,,,,ar
1754697507811082683,1145758243026812928,Danicoherbenz,Para ponerle un poquito de humor a esta noche de mierda lcdtm está vieja diciendo que no ubo ninguna pareja y lrmqlp que alguien me diga dnd vidve que le muestro todo el contenido censurado que hay en redes https://t.co/OccL44ELwx https://t.co/tOg9qk7G5g,2024-02-06T02:44:21.000Z,,,,,es
1754696635739701473,1749894859304161280,HerediaGio48978,RT @Carlos89861118: Ya que no ubo nada https://t.co/kwkkgW2myb,2024-02-06T02:40:53.000Z,,,,,es
1754696519284895803,1293024210,dftomber,"@JaderQui_42 Al caleñazo ubo hasta se lo aguanta el viejo en ocasiones es chistoso, pero ese mantequero si es un ridículo de aquí a la china 😂",2024-02-06T02:40:25.000Z,,,,,es
1754696443754078516,1110164528833007617,Earljoh19495876,Sumabay patong Finma sa pamatay kong ubo,2024-02-06T02:40:07.000Z,,,,,tl
1754696270902694042,996397302280437760,Ortega22Jessica,Hirap magturo ng may ubo at sipon🥹😢 Sabayan pa ng sinat,2024-02-06T02:39:26.000Z,14.5134816,120.9988804,14.5795174,121.0675443,tl
1754695749579739508,1145758243026812928,Danicoherbenz,Pero pesado de vieja chota que sos @laubfal cómo que no ubo ninguna pareja en este @GranHermanoAr alguien que le avise que nació ahí y no fue forzada ni destrullo a nadie como está infiel... #granmentira #gtanfraude Dan asco ya!!!!,2024-02-06T02:37:22.000Z,,,,,es
1754694258601361411,3580243754,yingorgeous,3 weeks na ubo and sipon. Fuck?,2024-02-06T02:31:26.000Z,,,,,tl
1754692852096118816,1554462409804644352,oliveformile,ung ubo ko maaa tigil ka na pls,2024-02-06T02:25:51.000Z,,,,,tl
1754692122505261567,1225007230493184000,axkurdad_,"RT @yshbby_: AY PUTANGINA MO PALA, NAPAKA BOBO MO, MGA KATULAD MO NA MAY UBO SA UTAK DAPAT PINUPUTULAN NG MGA DALIRI PARA HINDI KA NA MAKAP…",2024-02-06T02:22:57.000Z,,,,,tl
1754691376489570670,1342978700569006090,yshbby_,"AY PUTANGINA MO PALA, NAPAKA BOBO MO, MGA KATULAD MO NA MAY UBO SA UTAK DAPAT PINUPUTULAN NG MGA DALIRI PARA HINDI KA NA MAKAPAG TYPE NG MGA KABOBOHAN MO. DON KA SA FAR AWAY, BAWAL MO KAMING GINAGALIT TANGNA KA, PASAN NA NGA NAMIN ANG MABIGAT PROBLEMA HUWAG MO NG DAGDAGAN, GAGO🖕🏻 https://t.co/IWTbIV89GH",2024-02-06T02:19:59.000Z,,,,,tl
1754691366121263246,732049472553803776,kristelleeeeann,sana talaga gumaling na yung ubo at sipon ko kasi may mga lakad akong importante na na postponed ko muna dahil dipa ako magaling i pray for my healing and healing para sa iba din mga tao na may sakit give us strength Lord🙏,2024-02-06T02:19:56.000Z,,,,,tl
1754691024155255042,756574976820457473,parejasw5551,RT @Carlos89861118: Ya que no ubo nada https://t.co/kwkkgW2myb,2024-02-06T02:18:35.000Z,,,,,es
1754690521363329240,1608326363047514115,yourwintermelon,di ako nilulubayan ng ubo ha,2024-02-06T02:16:35.000Z,,,,,tl
1754688699336384656,924682867531186177,julio_mtz_itp,RT @Carlos89861118: Ya que no ubo nada https://t.co/kwkkgW2myb,2024-02-06T02:09:21.000Z,,,,,es
1754687828972499455,891337333416501248,MaeCrystall,nahahawa na ko agad sa ubo nila buset HAHAHAHAHA yari talaga,2024-02-06T02:05:53.000Z,16.3656191,120.5423691,16.4389407,120.6345122,tl
1754687418278821923,1732282402846781440,Andy22070720489,RT @Carlos89861118: Ya que no ubo nada https://t.co/kwkkgW2myb,2024-02-06T02:04:15.000Z,,,,,es
1754685625356493244,1434416251682504707,suhartobuleg114,"Sana talaga makarma nang malala ang mga scammers, mag-suffer sana kayo sa ubo, sipon, lagnat at sore throat nang sabay-sabay.",2024-02-06T01:57:08.000Z,,,,,tl
1754683013198463240,696723596215980032,Ershaalove,Pahawa sip-on ug ubo 😢,2024-02-06T01:46:45.000Z,,,,,tl
1754682912312832428,83042702,Alxndrmnc,"samoka ubo ug sip on, makaluya",2024-02-06T01:46:21.000Z,,,,,tl
1754682523169567091,1532361988126281728,sairi_sumire,Tips po kung papaano mawala ung ubo. 😂 https://t.co/NmglPUblmW,2024-02-06T01:44:48.000Z,,,,,tl
1754679679255289962,1299336818496806912,mekshettt,nimal na sip.on ug ubo,2024-02-06T01:33:30.000Z,,,,,tl
1754677565317583121,1297879031308722177,Jieunisera,uso ang ubo ugh kaasar,2024-02-06T01:25:06.000Z,,,,,tl
1754676338466734390,1650556052151185408,Txa_Aling,@SoyJardred @AND_0100 Ubo abrazo y beso?,2024-02-06T01:20:14.000Z,,,,,es
1754673421907075482,1220079854001033216,CharlyA23757898,RT @Carlos89861118: Ya que no ubo nada https://t.co/kwkkgW2myb,2024-02-06T01:08:38.000Z,,,,,es
1754670988531302426,1507066485939838977,aleykalaycioglu,shum po mpengon qe po thojn jo shqipja ubo e mir te publiku me ardhjen e ardit mirdonit ok shqipja kur erdhen ato e kallxoj ni version tjeter tsaj amo ne prej dites par jena kan ktu per shqipen dhe vetem per te mu per veti sma nin per djemt per mu me randsi o shqipja #bbvipks2 https://t.co/koDSToPP7z,2024-02-06T00:58:58.000Z,,,,,und
1754670304591253974,1137215363790385152,frankch16708750,@waraujo64 @WILLSALGADO @nuevasideas Pero ubo fraude a mucha gente no pudo botar por internet se lo enpedian creo que fue a proposito no dejar votar a mucha gente,2024-02-06T00:56:15.000Z,,,,,es
1754668224451678370,1532562014198894592,JongseangsElle,I LOVE EN- SO MUCH MUCH MUCH!! EQUALLY!!! SO Y'ALL OT6 STANS BETTER LEAVE THIS FANDOM KUNG MAY UBO KAYO SA MGA BRAINS NYO HA INIS ME SA INYO!! SAMPAL GIVE KO KAYO 1000000X NAGSAPOG JUD KO NINYO KA SUNTOKAY KITA,2024-02-06T00:47:59.000Z,,,,,tl
1754667444830933055,783347154848931840,isacc333,RT @Carlos89861118: Ya que no ubo nada https://t.co/kwkkgW2myb,2024-02-06T00:44:53.000Z,,,,,es
1754665335741911102,250541332,RolyBeats,"RT @ferdarperu: 🔥Reunión de amigos (0rgy)💦 🟢Un rica reunión XXX donde ubo de todo, entre tragos y full sexo... 1 hora de video completo!..…",2024-02-06T00:36:30.000Z,,,,,es
1754664476820005094,1252333503586414593,12leugim1,RT @Carlos89861118: Ya que no ubo nada https://t.co/kwkkgW2myb,2024-02-06T00:33:06.000Z,,,,,es
1754663128162566243,1169526002084532224,akozeeee,"pag napabayaan ko ang sipon, yaaa ubo 🤧😷😬",2024-02-06T00:27:44.000Z,,,,,tl
1754662614632645007,1690696252076535809,JesusNieva72429,RT @Carlos89861118: Ya que no ubo nada https://t.co/kwkkgW2myb,2024-02-06T00:25:42.000Z,,,,,es
1754662482256548105,1251481300906545153,kisha_mae01,pagod na ako sa ubo ko,2024-02-06T00:25:10.000Z,,,,,tl
1754661336683053219,1497270060296982528,thirstyman_,"RT @ferdarperu: 🔥Reunión de amigos (0rgy)💦 🟢Un rica reunión XXX donde ubo de todo, entre tragos y full sexo... 1 hora de video completo!..…",2024-02-06T00:20:37.000Z,,,,,es
1754660934256103705,1359231420598792200,DAVIDYA16059571,@gfrias VOTAMOS MASIVAMENTE ASI QUE POR ESO SE SATURO EL SISTEMA EL PUEBLO ESTAMOS FELIZ DE QUE BUKELE SIGA POR 15 AÑOS MAS LA OPOSICION TORPE TIENE QUE DESIR Q UBO FRAUDE CON ESO QUIEREN SER ESCUCHADO EL PUEBLO REPUDIA ARENAFRENTE Y LOS OTROS PARTIDUCHOS ASI QUE PERDIERON Q LLOREN,2024-02-06T00:19:01.000Z,,,,,es
1754660278111727895,1709993768907096064,nenukyth0,RT @Carlos89861118: Ya que no ubo nada https://t.co/kwkkgW2myb,2024-02-06T00:16:24.000Z,,,,,es
1754659473371897968,1362816296077828096,picknav5bigwin,Bakit anjan ka nanaman ubo,2024-02-06T00:13:13.000Z,,,,,tl
1754659208644190645,1567081972463443968,bnlsmart,@markfreycases ubo lang to,2024-02-06T00:12:09.000Z,,,,,tl
1754658428063015115,51537320,Bloemkleur,@Chapiro Kaag had 3 notarissen nodig om haar stichtingen wit te wassen. Zou daar al het foetsiegeld in zijn gestald? https://t.co/3YepxfbxAy,2024-02-06T00:09:03.000Z,,,,,nl
1754658324971413703,3655593324,kammtamayo,hirap na hirap na ako sa ubo ko taena,2024-02-06T00:08:39.000Z,,,,,tl
1754657785508462806,1705759542620119040,soriyells,@endlesshues Oo HAHAHAHAH ubo lang naman like makati lalamunan ganun malayo sa bituka,2024-02-06T00:06:30.000Z,,,,,tl
1754655271966904730,120897333,KevinLEstrada,"@eggshitposts Magugulat ka na lang eh. Mula sa sobrang maaliwalas na panahon, tapos biglang malalang ubo at sipon real quick.",2024-02-05T23:56:31.000Z,14.2623238,120.9219209,14.3647325,121.0154811,tl
1754651206247690282,1403093588326502401,marcojos_drei,Ihampas ko kaya sa mukha mo yang pag bahing at ubo mo na walang takip ng bibig,2024-02-05T23:40:22.000Z,,,,,tl
1754650736829620515,803137138246094848,Mutsu_H_0108,@SaKuRa_uBo お返事ありがとうございます。 ぜひ交換をお願いします…！ フォローして頂いて大丈夫です。お先にフォローさせて頂きますね。 よろしくお願いします。,2024-02-05T23:38:30.000Z,,,,,ja
1754649973327872294,598880629,OfficialGiselle,Pwede mag wfh ug mga 3 months? Papahuwayon usa ni’ng mga lawas nato aning sege balik2 nga ubo. Grabi,2024-02-05T23:35:28.000Z,,,,,tl
1754643122338836768,1602861777016029184,BscoMjerVelluda,RT @Carlos89861118: Ya que no ubo nada https://t.co/kwkkgW2myb,2024-02-05T23:08:14.000Z,,,,,es
1754642685632172276,737426198712684544,iickens,@NameIsEvans 🤣🤣tebu scammer ubo?,2024-02-05T23:06:30.000Z,,,,,da
1753740021293801500,42362154,princeyice,RT @JFabGeek: Ito na naman tayo sa sipon at ubo…dahil sa paiba iba ang weather ng Pinas at ina isolate ko na naman ang sarili ko wait matag…,2024-02-03T11:19:38.000Z,,,,,tl
1753386370222166242,2367356425,JFabGeek,Ito na naman tayo sa sipon at ubo…dahil sa paiba iba ang weather ng Pinas at ina isolate ko na naman ang sarili ko wait matagal na pala nag isolate May sakit man o wala 😅 https://t.co/TuXzue0zjc,2024-02-02T11:54:21.000Z,,,,,tl
1752881097288106147,1471346211273965568,jaymazingwalk,"Kailangan ko rin mag dagat kasi sa dagat daw hindi lang sakit na dulot ng ex mo ang nawawala pansamantala pati rin daw ubo, totoo ba? https://t.co/4xsOArGIOg",2024-02-01T02:26:35.000Z,,,,,tl
1752628502871081167,1092762915235598336,jsphscn,"hindi pa nga nawawala ang ubo, nagkasipon naman",2024-01-31T09:42:52.000Z,,,,,tl
1753428794185318690,963440149156655104,Rvs19841,@_hantasy Mauuna ka dear. May lalabas na dugo sa plema mo,2024-02-02T14:42:56.000Z,,,,,tl
1754434465349402748,1486862425177886720,JP_Love009,Masakit Pala sa dibdib.. Ang pagod.. KDLEX FOR BARRIO FIESTA LONDON #BarrioFiestaLondon2024,2024-02-05T09:19:07.000Z,,,,,tl
1754316989139755204,1675876372609392641,MarilouTam52106,@lilponjap @celinealveona @KampilanBoy @wokeinamm Masakit ba sa dibdib na sa dami ng PANINIRANG ginagawa sa PRESIDENTE...mataas pa rin ang TRUST RATING🤔🤔🤣🤣,2024-02-05T01:32:18.000Z,,,,,tl
1754292384962367503,1708180867884163072,R0N4YourLife,"Bakit ganun DBK, masakit sa dibdib panoorin, pero masarap ulit-ulitin? Parang 3 ang EP11 eh... From EP9 to EP11, masakit 😭😭😭 #TayNew forever talaga!",2024-02-04T23:54:32.000Z,,,,,tl
1753500485280305517,1566992890697777152,softpsyche,guys stfu what if masakit pala dibdib niya ang babastos niyo https://t.co/ibG9yU2Tyl,2024-02-02T19:27:48.000Z,,,,,tl
1753396414368141716,1613842354133413889,xvxtheyarnnxyz,"ang gaan ng pakiramdam ko, yung pag akyat namin kanina helps me a lot, it may looks like gala lang or unwind but it meant a lot sa'kin, ang refreshing sa pakiramdam even though masakit sa hita, pero magaan sa dibdib 🥰",2024-02-02T12:34:16.000Z,,,,,tl
1753038175042506835,1747786560588972032,dyy_shan98496,"RT @sndrdln: Alam mo yung masakit? Yung tawa ka ng tawa kahit di ka naman talaga masaya, yung pinipili mong manahimik pero sobrang bigat na…",2024-02-01T12:50:45.000Z,,,,,tl
1752939824972259717,153207867,jordanbarbra,"Baka nga mas anxiety ang dapat ina-address imbis na depression? Not sure, pero ang alam ko pareho silang masakit sa dibdib at sa likod dahil sa tachycardia at elevated cortisol.",2024-02-01T06:19:56.000Z,,,,,tl
1752617172130729991,2698345369,Hirai_MomoCart,"Buti nalang masakit dibdib ko today kaya di ako pumasok sa school, and buti nalaaaang deeeen, wala din daw kaming prof 🥹 Ang dami namang nangyayare today. Stay safe co-Tamaraws 🥺 https://t.co/8HAQZU7zLW",2024-01-31T08:57:50.000Z,,,,,tl
1752573673436037163,1354848474341249024,KwonfusedRabbit,not sure when i'll be able to complete all 5 but i'm just happy I got not so overpriced copies 🥹 pag may nakikita akong old wts posts na nasa 400-500 ang range masakit sa dibdib pero good deal na din ito! buti di ako nagpabudol dun sa super mahal na binebenta 🤣 https://t.co/017UXxYhqD,2024-01-31T06:04:59.000Z,,,,,tl
1752347207330869647,1724484466624925696,stingsacamella,"Sugat [Bilang Binalalaki] Pinagiisipan ko palagi, bumalik Lumingon sa sinapupunan ko. Sa Girlhood [Masakit lang sa bituka]. Inisip ko rin ang magpatuloy. Ngunit, sugat sa dibdib. Dalawang sarili, parehas na sugatan. :: Sugat sa puso, sugat sa utak.",2024-01-30T15:05:05.000Z,,,,,tl
1752270651422113887,1525700094930014208,caraig_jia,"masakit na ang dibdib sa ubo, ginanon pa🥹🥹🥹🥹",2024-01-30T10:00:53.000Z,,,,,tl
1754704903413670181,22123746,crazychardieC,"Kung kelan nag-30’s ako dun ko mas nafi-feel yung anxiety nahihirapan ako huminga at nagpapanic ako at nahihirapan ako i-manage and recently, I developed claustrophobia ugh ang weird ng nangyayari sa katawan ko",2024-02-06T03:13:44.000Z,,,,,tl
1754637956902777294,1048146093349822464,pttmnstr,Nahihirapan akong huminga..,2024-02-05T22:47:43.000Z,,,,,tl
1754627713430921229,1655575675594481664,TkManila,"after ng shift nya. last Saturday, ncns sya. tried to reach him out pero walang sagot. then kanina ko lang nalaman na need nya na palang madala sa ER kahapon pa. kinausap ko sya and nagulat ako bakit iba ung boses. un pala, nahihirapan na syang huminga at ang sabi nya na nagbigay",2024-02-05T22:07:00.000Z,,,,,tl
1754559015974293518,1644662498682089473,ineng_11,nahihirapan ako huminga f*ck sa sobrang bigat ng puso ko ngayon,2024-02-05T17:34:02.000Z,,,,,tl
1754523535098421615,928882671995969537,ilovexfangirlin,nahihirapan na nga ako huminga sa cigarettes dito sa casino tapos tawang tawa ako sa pic ni jho😭😭😭,2024-02-05T15:13:02.000Z,,,,,tl
1754518701054013930,1499273239700590597,joshuu_wa,@hoshibells96 CHECK KITA BEB BAKA NAHIHIRAPAN KANA HUMINGA JAN,2024-02-05T14:53:50.000Z,,,,,tl
1754488540048900263,1548990843918307328,Argeecee04,Nahihirapan nanaman ako huminga 🥹,2024-02-05T12:53:59.000Z,,,,,tl
1754488338986549746,1597578623544066048,archivedshts,"pla wag nyoq seen nahihirapan ako huminga ...,.,....,..,,,,,.,......,., 😣😓😓",2024-02-05T12:53:11.000Z,,,,,tl
1754483283759661547,1512950483220316162,abcdweiii,nahihirapan ako huminga nabibwiset ako,2024-02-05T12:33:06.000Z,,,,,tl
1754464574001353209,775847059,VictorJacinto15,Hanggang ngayon medyo nahihirapan ako huminga at inuubo simula pa to kahapon huhu,2024-02-05T11:18:45.000Z,,,,,tl
1754423152028111287,1054394797279055872,Keye_cee,Nahihirapan naman na ako huminga huhu whyyy naman ganon,2024-02-05T08:34:09.000Z,,,,,tl
1754410190856998945,39982273,nikkoro13,"Last year hingal ako at nahihirapan na rin huminga kaya bukod sa physical, health purpose din talaga kaya pinush ko to and also para ma-gain ko ulit yung self confidence ko. https://t.co/UR2Je2szfa",2024-02-05T07:42:39.000Z,,,,,tl
1754189329898049689,1048392759122378752,Jerelenlen,"tutulog nalang nahihirapan pang huminga, bosit",2024-02-04T17:05:02.000Z,,,,,tl
1754175571737915880,1465184701417541642,ManiMariel1,"Umamin na kc kayo, nahihirapan na akong huminga dahil sa kilig dito eh, tapos friends lang kayo , eme haha KYKEDREAslay AtMORONG FIESTA https://t.co/eDzDUS3e0h",2024-02-04T16:10:21.000Z,,,,,tl
1754169817605734732,909265218965872640,marifelbacunga1,Nahihirapan ako huminga. lumalala na yung left side ng lalamunan ko tapos Yung pain nagcoconnect sa back neck. Hirap lumingon at humiga.,2024-02-04T15:47:30.000Z,,,,,tl
1754150241748824089,736001857370234884,zawintuxe,14.) 'Yung queue na sinusundan ko NASIRA DAHIL DOON and I was pushed papunta sa pila na sobrang sikip! Nahihirapan na ako huminga roon tapos putangina muntik pa akong mahiwalay sa mga newly found friends ko huhu,2024-02-04T14:29:42.000Z,,,,,tl
1754150044654313600,1751243998331834368,stphn_mchl,nahihirapan ako huminga,2024-02-04T14:28:55.000Z,,,,,tl
1754142226127737287,1674229821449334784,dumpmrjacct,Tapos parang nahihirapan ako huminga 😭,2024-02-04T13:57:51.000Z,,,,,tl
1754136746802155553,1287704839418339328,Applexiu99,kaya ayokong umiiyak eh kasi kapag sinipon ako nahihirapan na ko huminga 😭😭😭,2024-02-04T13:36:05.000Z,,,,,tl
